"species","thrs","clade","class","order","family","chromnum.1n","chromnum.est","chromnum.source","chromnum.database","est.gnsz.Mb","est.gnsz.source","est.gnsz.database","asmblysize.Mb","rsq","total.rep.pct","total.rep.median","line.rep.pct","line.rep.median","sine.rep.pct","sine.rep.median","ltr.rep.pct","ltr.rep.median","dna.rep.pct","dna.rep.median","rc.rep.pct","rc.rep.median","name","size.Mb","genecount","genedens"
"Betta splendens",0.9,"Actinopterygii","Actinopterygii","Anabantiformes","Osphronemidae",21,NA,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.","",616.14,"Hardie, D.C. and P.D.N. Hebert (2004). Genome-size evolution in fishes. Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",441.371523,0.79390622683666,19.2063446739404,7,5.1839823839292,4,0.608691739271996,5,2.98867537043164,12,2.26830764521253,8,0.0435397369304227,14,"6",19.902465,1203,60.4447740518574
"Betta splendens",0.9,"Actinopterygii","Actinopterygii","Anabantiformes","Osphronemidae",21,NA,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.","",616.14,"Hardie, D.C. and P.D.N. Hebert (2004). Genome-size evolution in fishes. Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",441.371523,0.79390622683666,19.2063446739404,7,5.1839823839292,4,0.608691739271996,5,2.98867537043164,12,2.26830764521253,8,0.0435397369304227,14,"15",19.576149,1112,56.8038177478114
"Betta splendens",0.9,"Actinopterygii","Actinopterygii","Anabantiformes","Osphronemidae",21,NA,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.","",616.14,"Hardie, D.C. and P.D.N. Hebert (2004). Genome-size evolution in fishes. Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",441.371523,0.79390622683666,19.2063446739404,7,5.1839823839292,4,0.608691739271996,5,2.98867537043164,12,2.26830764521253,8,0.0435397369304227,14,"19",18.759158,1163,61.9963859785178
"Betta splendens",0.9,"Actinopterygii","Actinopterygii","Anabantiformes","Osphronemidae",21,NA,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.","",616.14,"Hardie, D.C. and P.D.N. Hebert (2004). Genome-size evolution in fishes. Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",441.371523,0.79390622683666,19.2063446739404,7,5.1839823839292,4,0.608691739271996,5,2.98867537043164,12,2.26830764521253,8,0.0435397369304227,14,"21",18.688203,1101,58.9141716836017
"Betta splendens",0.9,"Actinopterygii","Actinopterygii","Anabantiformes","Osphronemidae",21,NA,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.","",616.14,"Hardie, D.C. and P.D.N. Hebert (2004). Genome-size evolution in fishes. Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",441.371523,0.79390622683666,19.2063446739404,7,5.1839823839292,4,0.608691739271996,5,2.98867537043164,12,2.26830764521253,8,0.0435397369304227,14,"7",18.668249,1218,65.2444693661414
"Betta splendens",0.9,"Actinopterygii","Actinopterygii","Anabantiformes","Osphronemidae",21,NA,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.","",616.14,"Hardie, D.C. and P.D.N. Hebert (2004). Genome-size evolution in fishes. Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",441.371523,0.79390622683666,19.2063446739404,7,5.1839823839292,4,0.608691739271996,5,2.98867537043164,12,2.26830764521253,8,0.0435397369304227,14,"17",18.063741,1236,68.4243645876012
"Betta splendens",0.9,"Actinopterygii","Actinopterygii","Anabantiformes","Osphronemidae",21,NA,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.","",616.14,"Hardie, D.C. and P.D.N. Hebert (2004). Genome-size evolution in fishes. Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",441.371523,0.79390622683666,19.2063446739404,7,5.1839823839292,4,0.608691739271996,5,2.98867537043164,12,2.26830764521253,8,0.0435397369304227,14,"14",17.358772,1147,66.0761026183189
"Betta splendens",0.9,"Actinopterygii","Actinopterygii","Anabantiformes","Osphronemidae",21,NA,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.","",616.14,"Hardie, D.C. and P.D.N. Hebert (2004). Genome-size evolution in fishes. Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",441.371523,0.79390622683666,19.2063446739404,7,5.1839823839292,4,0.608691739271996,5,2.98867537043164,12,2.26830764521253,8,0.0435397369304227,14,"11",16.885281,1008,59.6969632900986
"Betta splendens",0.9,"Actinopterygii","Actinopterygii","Anabantiformes","Osphronemidae",21,NA,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.","",616.14,"Hardie, D.C. and P.D.N. Hebert (2004). Genome-size evolution in fishes. Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",441.371523,0.79390622683666,19.2063446739404,7,5.1839823839292,4,0.608691739271996,5,2.98867537043164,12,2.26830764521253,8,0.0435397369304227,14,"22",16.788622,1069,63.6740764072239
"Betta splendens",0.9,"Actinopterygii","Actinopterygii","Anabantiformes","Osphronemidae",21,NA,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.","",616.14,"Hardie, D.C. and P.D.N. Hebert (2004). Genome-size evolution in fishes. Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",441.371523,0.79390622683666,19.2063446739404,7,5.1839823839292,4,0.608691739271996,5,2.98867537043164,12,2.26830764521253,8,0.0435397369304227,14,"8",16.455974,1311,79.6671166349679
"Betta splendens",0.9,"Actinopterygii","Actinopterygii","Anabantiformes","Osphronemidae",21,NA,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.","",616.14,"Hardie, D.C. and P.D.N. Hebert (2004). Genome-size evolution in fishes. Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",441.371523,0.79390622683666,19.2063446739404,7,5.1839823839292,4,0.608691739271996,5,2.98867537043164,12,2.26830764521253,8,0.0435397369304227,14,"24",14.918949,953,63.8784943899198
"Betta splendens",0.9,"Actinopterygii","Actinopterygii","Anabantiformes","Osphronemidae",21,NA,"Hinegardner, R. and D.E. Rosen (1972). Cellular DNA content and the evolution of teleostean fishes. American Naturalist 106: 621-644.","",616.14,"Hardie, D.C. and P.D.N. Hebert (2004). Genome-size evolution in fishes. Canadian Journal of Fisheries and Aquatic Sciences 61: 1636-1646.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",441.371523,0.79390622683666,19.2063446739404,7,5.1839823839292,4,0.608691739271996,5,2.98867537043164,12,2.26830764521253,8,0.0435397369304227,14,"12",14.654323,975,66.5332680329211
"Bos grunniens",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Popescu, C. P. (1969). Idiograms of yak (Bos grunniens), cattle (Bos Taurus) and their hybrid. Genetics Selection Evolution, 1(3), 207. https://doi.org/10.1186/1297-9686-1-3-207","",NA,NA,NA,2832.776395,0.377737813571678,43.0908040660936,11,28.7034473471034,9,7.40953982003228,12,3.70993200118077,23,1.5932501442635,22,0.00396282601754735,31,"1",172.394104,1135,6.58375184339251
"Bos grunniens",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Popescu, C. P. (1969). Idiograms of yak (Bos grunniens), cattle (Bos Taurus) and their hybrid. Genetics Selection Evolution, 1(3), 207. https://doi.org/10.1186/1297-9686-1-3-207","",NA,NA,NA,2832.776395,0.377737813571678,43.0908040660936,11,28.7034473471034,9,7.40953982003228,12,3.70993200118077,23,1.5932501442635,22,0.00396282601754735,31,"2",150.292554,1164,7.74489466723681
"Bos grunniens",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Popescu, C. P. (1969). Idiograms of yak (Bos grunniens), cattle (Bos Taurus) and their hybrid. Genetics Selection Evolution, 1(3), 207. https://doi.org/10.1186/1297-9686-1-3-207","",NA,NA,NA,2832.776395,0.377737813571678,43.0908040660936,11,28.7034473471034,9,7.40953982003228,12,3.70993200118077,23,1.5932501442635,22,0.00396282601754735,31,"X",136.336377,1061,7.78222234847857
"Bos grunniens",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Popescu, C. P. (1969). Idiograms of yak (Bos grunniens), cattle (Bos Taurus) and their hybrid. Genetics Selection Evolution, 1(3), 207. https://doi.org/10.1186/1297-9686-1-3-207","",NA,NA,NA,2832.776395,0.377737813571678,43.0908040660936,11,28.7034473471034,9,7.40953982003228,12,3.70993200118077,23,1.5932501442635,22,0.00396282601754735,31,"3",132.314468,1557,11.7674206270474
"Bos grunniens",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Popescu, C. P. (1969). Idiograms of yak (Bos grunniens), cattle (Bos Taurus) and their hybrid. Genetics Selection Evolution, 1(3), 207. https://doi.org/10.1186/1297-9686-1-3-207","",NA,NA,NA,2832.776395,0.377737813571678,43.0908040660936,11,28.7034473471034,9,7.40953982003228,12,3.70993200118077,23,1.5932501442635,22,0.00396282601754735,31,"4",130.906049,966,7.37933813891213
"Bos grunniens",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Popescu, C. P. (1969). Idiograms of yak (Bos grunniens), cattle (Bos Taurus) and their hybrid. Genetics Selection Evolution, 1(3), 207. https://doi.org/10.1186/1297-9686-1-3-207","",NA,NA,NA,2832.776395,0.377737813571678,43.0908040660936,11,28.7034473471034,9,7.40953982003228,12,3.70993200118077,23,1.5932501442635,22,0.00396282601754735,31,"5",129.744616,1458,11.2374605201344
"Bos grunniens",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Popescu, C. P. (1969). Idiograms of yak (Bos grunniens), cattle (Bos Taurus) and their hybrid. Genetics Selection Evolution, 1(3), 207. https://doi.org/10.1186/1297-9686-1-3-207","",NA,NA,NA,2832.776395,0.377737813571678,43.0908040660936,11,28.7034473471034,9,7.40953982003228,12,3.70993200118077,23,1.5932501442635,22,0.00396282601754735,31,"6",128.857574,764,5.92902672527422
"Bos grunniens",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Popescu, C. P. (1969). Idiograms of yak (Bos grunniens), cattle (Bos Taurus) and their hybrid. Genetics Selection Evolution, 1(3), 207. https://doi.org/10.1186/1297-9686-1-3-207","",NA,NA,NA,2832.776395,0.377737813571678,43.0908040660936,11,28.7034473471034,9,7.40953982003228,12,3.70993200118077,23,1.5932501442635,22,0.00396282601754735,31,"7",124.231334,944,7.59872706510581
"Bos grunniens",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Popescu, C. P. (1969). Idiograms of yak (Bos grunniens), cattle (Bos Taurus) and their hybrid. Genetics Selection Evolution, 1(3), 207. https://doi.org/10.1186/1297-9686-1-3-207","",NA,NA,NA,2832.776395,0.377737813571678,43.0908040660936,11,28.7034473471034,9,7.40953982003228,12,3.70993200118077,23,1.5932501442635,22,0.00396282601754735,31,"8",120.916904,1568,12.9675830932621
"Bos grunniens",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Popescu, C. P. (1969). Idiograms of yak (Bos grunniens), cattle (Bos Taurus) and their hybrid. Genetics Selection Evolution, 1(3), 207. https://doi.org/10.1186/1297-9686-1-3-207","",NA,NA,NA,2832.776395,0.377737813571678,43.0908040660936,11,28.7034473471034,9,7.40953982003228,12,3.70993200118077,23,1.5932501442635,22,0.00396282601754735,31,"9",118.90186,1153,9.69707286328406
"Bos grunniens",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Popescu, C. P. (1969). Idiograms of yak (Bos grunniens), cattle (Bos Taurus) and their hybrid. Genetics Selection Evolution, 1(3), 207. https://doi.org/10.1186/1297-9686-1-3-207","",NA,NA,NA,2832.776395,0.377737813571678,43.0908040660936,11,28.7034473471034,9,7.40953982003228,12,3.70993200118077,23,1.5932501442635,22,0.00396282601754735,31,"10",114.386978,646,5.64749599381846
"Bos grunniens",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Popescu, C. P. (1969). Idiograms of yak (Bos grunniens), cattle (Bos Taurus) and their hybrid. Genetics Selection Evolution, 1(3), 207. https://doi.org/10.1186/1297-9686-1-3-207","",NA,NA,NA,2832.776395,0.377737813571678,43.0908040660936,11,28.7034473471034,9,7.40953982003228,12,3.70993200118077,23,1.5932501442635,22,0.00396282601754735,31,"11",96.155913,951,9.89018740844362
"Bos grunniens",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Popescu, C. P. (1969). Idiograms of yak (Bos grunniens), cattle (Bos Taurus) and their hybrid. Genetics Selection Evolution, 1(3), 207. https://doi.org/10.1186/1297-9686-1-3-207","",NA,NA,NA,2832.776395,0.377737813571678,43.0908040660936,11,28.7034473471034,9,7.40953982003228,12,3.70993200118077,23,1.5932501442635,22,0.00396282601754735,31,"12",92.11895,941,10.2150534716255
"Bos grunniens",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Popescu, C. P. (1969). Idiograms of yak (Bos grunniens), cattle (Bos Taurus) and their hybrid. Genetics Selection Evolution, 1(3), 207. https://doi.org/10.1186/1297-9686-1-3-207","",NA,NA,NA,2832.776395,0.377737813571678,43.0908040660936,11,28.7034473471034,9,7.40953982003228,12,3.70993200118077,23,1.5932501442635,22,0.00396282601754735,31,"13",90.184876,1030,11.4209837134998
"Bos grunniens",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Popescu, C. P. (1969). Idiograms of yak (Bos grunniens), cattle (Bos Taurus) and their hybrid. Genetics Selection Evolution, 1(3), 207. https://doi.org/10.1186/1297-9686-1-3-207","",NA,NA,NA,2832.776395,0.377737813571678,43.0908040660936,11,28.7034473471034,9,7.40953982003228,12,3.70993200118077,23,1.5932501442635,22,0.00396282601754735,31,"14",89.190698,822,9.21620772605681
"Bos grunniens",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Popescu, C. P. (1969). Idiograms of yak (Bos grunniens), cattle (Bos Taurus) and their hybrid. Genetics Selection Evolution, 1(3), 207. https://doi.org/10.1186/1297-9686-1-3-207","",NA,NA,NA,2832.776395,0.377737813571678,43.0908040660936,11,28.7034473471034,9,7.40953982003228,12,3.70993200118077,23,1.5932501442635,22,0.00396282601754735,31,"15",85.772466,493,5.74776525604382
"Bos grunniens",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Popescu, C. P. (1969). Idiograms of yak (Bos grunniens), cattle (Bos Taurus) and their hybrid. Genetics Selection Evolution, 1(3), 207. https://doi.org/10.1186/1297-9686-1-3-207","",NA,NA,NA,2832.776395,0.377737813571678,43.0908040660936,11,28.7034473471034,9,7.40953982003228,12,3.70993200118077,23,1.5932501442635,22,0.00396282601754735,31,"16",81.269117,758,9.32703624674549
"Bos grunniens",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Popescu, C. P. (1969). Idiograms of yak (Bos grunniens), cattle (Bos Taurus) and their hybrid. Genetics Selection Evolution, 1(3), 207. https://doi.org/10.1186/1297-9686-1-3-207","",NA,NA,NA,2832.776395,0.377737813571678,43.0908040660936,11,28.7034473471034,9,7.40953982003228,12,3.70993200118077,23,1.5932501442635,22,0.00396282601754735,31,"17",77.378949,754,9.74425227719234
"Bos grunniens",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Popescu, C. P. (1969). Idiograms of yak (Bos grunniens), cattle (Bos Taurus) and their hybrid. Genetics Selection Evolution, 1(3), 207. https://doi.org/10.1186/1297-9686-1-3-207","",NA,NA,NA,2832.776395,0.377737813571678,43.0908040660936,11,28.7034473471034,9,7.40953982003228,12,3.70993200118077,23,1.5932501442635,22,0.00396282601754735,31,"18",75.871366,544,7.1700303906483
"Bos grunniens",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Popescu, C. P. (1969). Idiograms of yak (Bos grunniens), cattle (Bos Taurus) and their hybrid. Genetics Selection Evolution, 1(3), 207. https://doi.org/10.1186/1297-9686-1-3-207","",NA,NA,NA,2832.776395,0.377737813571678,43.0908040660936,11,28.7034473471034,9,7.40953982003228,12,3.70993200118077,23,1.5932501442635,22,0.00396282601754735,31,"19",72.31757,1465,20.2578709433959
"Bos grunniens",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Popescu, C. P. (1969). Idiograms of yak (Bos grunniens), cattle (Bos Taurus) and their hybrid. Genetics Selection Evolution, 1(3), 207. https://doi.org/10.1186/1297-9686-1-3-207","",NA,NA,NA,2832.776395,0.377737813571678,43.0908040660936,11,28.7034473471034,9,7.40953982003228,12,3.70993200118077,23,1.5932501442635,22,0.00396282601754735,31,"20",71.407976,1451,20.3198589468493
"Bos grunniens",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Popescu, C. P. (1969). Idiograms of yak (Bos grunniens), cattle (Bos Taurus) and their hybrid. Genetics Selection Evolution, 1(3), 207. https://doi.org/10.1186/1297-9686-1-3-207","",NA,NA,NA,2832.776395,0.377737813571678,43.0908040660936,11,28.7034473471034,9,7.40953982003228,12,3.70993200118077,23,1.5932501442635,22,0.00396282601754735,31,"21",68.964392,411,5.95959723678852
"Bos grunniens",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Popescu, C. P. (1969). Idiograms of yak (Bos grunniens), cattle (Bos Taurus) and their hybrid. Genetics Selection Evolution, 1(3), 207. https://doi.org/10.1186/1297-9686-1-3-207","",NA,NA,NA,2832.776395,0.377737813571678,43.0908040660936,11,28.7034473471034,9,7.40953982003228,12,3.70993200118077,23,1.5932501442635,22,0.00396282601754735,31,"22",66.286744,680,10.2584613297645
"Bos grunniens",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Popescu, C. P. (1969). Idiograms of yak (Bos grunniens), cattle (Bos Taurus) and their hybrid. Genetics Selection Evolution, 1(3), 207. https://doi.org/10.1186/1297-9686-1-3-207","",NA,NA,NA,2832.776395,0.377737813571678,43.0908040660936,11,28.7034473471034,9,7.40953982003228,12,3.70993200118077,23,1.5932501442635,22,0.00396282601754735,31,"23",60.845766,332,5.45641910400142
"Bos grunniens",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Popescu, C. P. (1969). Idiograms of yak (Bos grunniens), cattle (Bos Taurus) and their hybrid. Genetics Selection Evolution, 1(3), 207. https://doi.org/10.1186/1297-9686-1-3-207","",NA,NA,NA,2832.776395,0.377737813571678,43.0908040660936,11,28.7034473471034,9,7.40953982003228,12,3.70993200118077,23,1.5932501442635,22,0.00396282601754735,31,"24",57.701545,837,14.5056774476316
"Bos grunniens",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Popescu, C. P. (1969). Idiograms of yak (Bos grunniens), cattle (Bos Taurus) and their hybrid. Genetics Selection Evolution, 1(3), 207. https://doi.org/10.1186/1297-9686-1-3-207","",NA,NA,NA,2832.776395,0.377737813571678,43.0908040660936,11,28.7034473471034,9,7.40953982003228,12,3.70993200118077,23,1.5932501442635,22,0.00396282601754735,31,"25",57.396858,494,8.60674289871407
"Bos grunniens",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Popescu, C. P. (1969). Idiograms of yak (Bos grunniens), cattle (Bos Taurus) and their hybrid. Genetics Selection Evolution, 1(3), 207. https://doi.org/10.1186/1297-9686-1-3-207","",NA,NA,NA,2832.776395,0.377737813571678,43.0908040660936,11,28.7034473471034,9,7.40953982003228,12,3.70993200118077,23,1.5932501442635,22,0.00396282601754735,31,"27",50.808821,384,7.55774277856201
"Bos grunniens",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Popescu, C. P. (1969). Idiograms of yak (Bos grunniens), cattle (Bos Taurus) and their hybrid. Genetics Selection Evolution, 1(3), 207. https://doi.org/10.1186/1297-9686-1-3-207","",NA,NA,NA,2832.776395,0.377737813571678,43.0908040660936,11,28.7034473471034,9,7.40953982003228,12,3.70993200118077,23,1.5932501442635,22,0.00396282601754735,31,"28",49.703996,328,6.59906700459255
"Bos grunniens",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Popescu, C. P. (1969). Idiograms of yak (Bos grunniens), cattle (Bos Taurus) and their hybrid. Genetics Selection Evolution, 1(3), 207. https://doi.org/10.1186/1297-9686-1-3-207","",NA,NA,NA,2832.776395,0.377737813571678,43.0908040660936,11,28.7034473471034,9,7.40953982003228,12,3.70993200118077,23,1.5932501442635,22,0.00396282601754735,31,"26",48.019877,852,17.7426526935919
"Bos grunniens",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Popescu, C. P. (1969). Idiograms of yak (Bos grunniens), cattle (Bos Taurus) and their hybrid. Genetics Selection Evolution, 1(3), 207. https://doi.org/10.1186/1297-9686-1-3-207","",NA,NA,NA,2832.776395,0.377737813571678,43.0908040660936,11,28.7034473471034,9,7.40953982003228,12,3.70993200118077,23,1.5932501442635,22,0.00396282601754735,31,"29",46.153303,663,14.3651690540978
"Bos grunniens",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Popescu, C. P. (1969). Idiograms of yak (Bos grunniens), cattle (Bos Taurus) and their hybrid. Genetics Selection Evolution, 1(3), 207. https://doi.org/10.1186/1297-9686-1-3-207","",NA,NA,NA,2832.776395,0.377737813571678,43.0908040660936,11,28.7034473471034,9,7.40953982003228,12,3.70993200118077,23,1.5932501442635,22,0.00396282601754735,31,"Y",26.357969,197,7.47402047555333
"Bos taurus",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","",3618.6,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2711.193493,0.35840645577262,46.1133054216872,12,28.1214604921597,9,7.20682328666241,11,3.79898591767533,22,1.52630629672288,22,0.0039891287832919,31,"1",158.53411,1571,9.90953934140735
"Bos taurus",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","",3618.6,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2711.193493,0.35840645577262,46.1133054216872,12,28.1214604921597,9,7.20682328666241,11,3.79898591767533,22,1.52630629672288,22,0.0039891287832919,31,"X",139.009144,1453,10.4525497977313
"Bos taurus",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","",3618.6,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2711.193493,0.35840645577262,46.1133054216872,12,28.1214604921597,9,7.20682328666241,11,3.79898591767533,22,1.52630629672288,22,0.0039891287832919,31,"2",136.231102,1532,11.2455964717954
"Bos taurus",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","",3618.6,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2711.193493,0.35840645577262,46.1133054216872,12,28.1214604921597,9,7.20682328666241,11,3.79898591767533,22,1.52630629672288,22,0.0039891287832919,31,"3",121.005158,1908,15.7679228847418
"Bos taurus",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","",3618.6,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2711.193493,0.35840645577262,46.1133054216872,12,28.1214604921597,9,7.20682328666241,11,3.79898591767533,22,1.52630629672288,22,0.0039891287832919,31,"5",120.089316,1828,15.2220035960568
"Bos taurus",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","",3618.6,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2711.193493,0.35840645577262,46.1133054216872,12,28.1214604921597,9,7.20682328666241,11,3.79898591767533,22,1.52630629672288,22,0.0039891287832919,31,"4",120.000601,1222,10.183282332061
"Bos taurus",0.9,"Mammalia","Mammalia","Artiodactyla","Bovidae",30,NA,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","",3618.6,"Vinogradov, A.E. (1998a). Genome size and GC-percent in vertebrates as determined by flow cytometry: the triangular relationship. Cytometry 31: 100-109.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2711.193493,0.35840645577262,46.1133054216872,12,28.1214604921597,9,7.20682328666241,11,3.79898591767533,22,1.52630629672288,22,0.0039891287832919,31,"6",117.80634,1007,8.54792704705027
