"response","clade","dropped.species","predictor","coef"
"gini","All","oncorhynchus_kisutch","prop.ltr",0.0513700184849579
"gini","All","oncorhynchus_kisutch","prop.sine",0.105526538185318
"gini","All","oncorhynchus_kisutch","age.line:prop.line",-0.12355715026592
"gini","All","oncorhynchus_kisutch","age.sine:prop.sine",-0.61409540404578
"gini","All","oncorhynchus_mykiss","(Intercept)",0.0486562471962196
"gini","All","oncorhynchus_mykiss","age.line",0.0751554564640003
"gini","All","oncorhynchus_mykiss","age.ltr",0.0333531682158539
"gini","All","oncorhynchus_mykiss","age.sine",0.0624333801705239
"gini","All","oncorhynchus_mykiss","prop.dna",-0.0584321135700798
"gini","All","oncorhynchus_mykiss","prop.line",0.134656847454987
"gini","All","oncorhynchus_mykiss","prop.ltr",0.052383267090468
"gini","All","oncorhynchus_mykiss","prop.sine",0.106437175479571
"gini","All","oncorhynchus_mykiss","age.line:prop.line",-0.118035433531033
"gini","All","oncorhynchus_mykiss","age.sine:prop.sine",-0.617713275558994
"gini","All","oncorhynchus_tshawytscha","(Intercept)",0.0476997802003791
"gini","All","oncorhynchus_tshawytscha","age.line",0.0773681760668323
"gini","All","oncorhynchus_tshawytscha","age.ltr",0.03258942909702
"gini","All","oncorhynchus_tshawytscha","age.sine",0.0617638086980076
"gini","All","oncorhynchus_tshawytscha","prop.dna",-0.0557138085734095
"gini","All","oncorhynchus_tshawytscha","prop.line",0.137425571554415
"gini","All","oncorhynchus_tshawytscha","prop.ltr",0.051777307074831
"gini","All","oncorhynchus_tshawytscha","prop.sine",0.105583788577299
"gini","All","oncorhynchus_tshawytscha","age.line:prop.line",-0.121962195483749
"gini","All","oncorhynchus_tshawytscha","age.sine:prop.sine",-0.614293652304005
"gini","All","oreochromis_aureus","(Intercept)",0.0483278393197247
"gini","All","oreochromis_aureus","age.line",0.0755348402320597
"gini","All","oreochromis_aureus","age.ltr",0.0328713900640915
"gini","All","oreochromis_aureus","age.sine",0.0626111193694016
"gini","All","oreochromis_aureus","prop.dna",-0.0564372122456773
"gini","All","oreochromis_aureus","prop.line",0.135211339217058
"gini","All","oreochromis_aureus","prop.ltr",0.0522303857901268
"gini","All","oreochromis_aureus","prop.sine",0.10680596978912
"gini","All","oreochromis_aureus","age.line:prop.line",-0.118910051115582
"gini","All","oreochromis_aureus","age.sine:prop.sine",-0.616936749114502
"gini","All","oreochromis_niloticus","(Intercept)",0.0483285504996709
"gini","All","oreochromis_niloticus","age.line",0.076403426554388
"gini","All","oreochromis_niloticus","age.ltr",0.0326309487405309
"gini","All","oreochromis_niloticus","age.sine",0.0619139044843532
"gini","All","oreochromis_niloticus","prop.dna",-0.0566114192046382
"gini","All","oreochromis_niloticus","prop.line",0.13585461890679
"gini","All","oreochromis_niloticus","prop.ltr",0.0520855929312944
"gini","All","oreochromis_niloticus","prop.sine",0.106047036275266
"gini","All","oreochromis_niloticus","age.line:prop.line",-0.11985533549937
"gini","All","oreochromis_niloticus","age.sine:prop.sine",-0.615574259391988
"gini","All","ornithorhynchus_anatinus","(Intercept)",0.046824901780398
"gini","All","ornithorhynchus_anatinus","age.line",0.0754486245440837
"gini","All","ornithorhynchus_anatinus","age.ltr",0.035955040485158
"gini","All","ornithorhynchus_anatinus","age.sine",0.0617633179452618
"gini","All","ornithorhynchus_anatinus","prop.dna",-0.0576917246695572
"gini","All","ornithorhynchus_anatinus","prop.line",0.132548303950911
"gini","All","ornithorhynchus_anatinus","prop.ltr",0.0638795666267895
"gini","All","ornithorhynchus_anatinus","prop.sine",0.0970821841089358
"gini","All","ornithorhynchus_anatinus","age.line:prop.line",-0.11038799888655
"gini","All","ornithorhynchus_anatinus","age.sine:prop.sine",-0.661634994079116
"gini","All","oryctolagus_cuniculus","(Intercept)",0.0486669313606263
"gini","All","oryctolagus_cuniculus","age.line",0.0763320930601003
"gini","All","oryctolagus_cuniculus","age.ltr",0.0301292994738752
"gini","All","oryctolagus_cuniculus","age.sine",0.0613274099872428
"gini","All","oryctolagus_cuniculus","prop.dna",-0.0579776300661931
"gini","All","oryctolagus_cuniculus","prop.line",0.137912849848871
"gini","All","oryctolagus_cuniculus","prop.ltr",0.0554547831099756
"gini","All","oryctolagus_cuniculus","prop.sine",0.0995067997057366
"gini","All","oryctolagus_cuniculus","age.line:prop.line",-0.112632178477503
"gini","All","oryctolagus_cuniculus","age.sine:prop.sine",-0.632107631256075
"gini","All","oryzias_javanicus","(Intercept)",0.0485642179516152
"gini","All","oryzias_javanicus","age.line",0.0772096909575723
"gini","All","oryzias_javanicus","age.ltr",0.0323225573825019
"gini","All","oryzias_javanicus","age.sine",0.0614482413471518
"gini","All","oryzias_javanicus","prop.dna",-0.0565081341756051
"gini","All","oryzias_javanicus","prop.line",0.135837507257837
"gini","All","oryzias_javanicus","prop.ltr",0.051714775176758
"gini","All","oryzias_javanicus","prop.sine",0.105185267082586
"gini","All","oryzias_javanicus","age.line:prop.line",-0.120375642568087
"gini","All","oryzias_javanicus","age.sine:prop.sine",-0.613367089200175
"gini","All","oryzias_latipes","(Intercept)",0.0484063788594949
"gini","All","oryzias_latipes","age.line",0.0751690858320538
"gini","All","oryzias_latipes","age.ltr",0.0338781234848074
"gini","All","oryzias_latipes","age.sine",0.0623821962956381
"gini","All","oryzias_latipes","prop.dna",-0.0568966010550504
"gini","All","oryzias_latipes","prop.line",0.134804318433604
"gini","All","oryzias_latipes","prop.ltr",0.0523530713600479
"gini","All","oryzias_latipes","prop.sine",0.10606188545091
"gini","All","oryzias_latipes","age.line:prop.line",-0.118864467401982
"gini","All","oryzias_latipes","age.sine:prop.sine",-0.616738826020682
"gini","All","ovis_aries_rambouillet","(Intercept)",0.047873000315023
"gini","All","ovis_aries_rambouillet","age.line",0.0774917414965308
"gini","All","ovis_aries_rambouillet","age.ltr",0.0331989010691425
"gini","All","ovis_aries_rambouillet","age.sine",0.0616641816519681
"gini","All","ovis_aries_rambouillet","prop.dna",-0.0584891293996037
"gini","All","ovis_aries_rambouillet","prop.line",0.142299360327206
"gini","All","ovis_aries_rambouillet","prop.ltr",0.0510731560628149
"gini","All","ovis_aries_rambouillet","prop.sine",0.106048174765327
"gini","All","ovis_aries_rambouillet","age.line:prop.line",-0.12893579321574
"gini","All","ovis_aries_rambouillet","age.sine:prop.sine",-0.615493350961484
"gini","All","pan_paniscus","(Intercept)",0.0480264730650682
"gini","All","pan_paniscus","age.line",0.0751860391930002
"gini","All","pan_paniscus","age.ltr",0.0342315204565094
"gini","All","pan_paniscus","age.sine",0.062789919266808
"gini","All","pan_paniscus","prop.dna",-0.0569966433622924
"gini","All","pan_paniscus","prop.line",0.136467892299193
"gini","All","pan_paniscus","prop.ltr",0.0501838450319231
"gini","All","pan_paniscus","prop.sine",0.100623064297976
"gini","All","pan_paniscus","age.line:prop.line",-0.120364281099166
"gini","All","pan_paniscus","age.sine:prop.sine",-0.600663267638701
"gini","All","pan_troglodytes","(Intercept)",0.0483121133849018
"gini","All","pan_troglodytes","age.line",0.0759477754700138
"gini","All","pan_troglodytes","age.ltr",0.0323769234426457
"gini","All","pan_troglodytes","age.sine",0.0623892594550721
"gini","All","pan_troglodytes","prop.dna",-0.0571192438982854
"gini","All","pan_troglodytes","prop.line",0.135425277595149
"gini","All","pan_troglodytes","prop.ltr",0.0525801336007979
"gini","All","pan_troglodytes","prop.sine",0.107967870245441
"gini","All","pan_troglodytes","age.line:prop.line",-0.118687711061941
"gini","All","pan_troglodytes","age.sine:prop.sine",-0.620624800894641
"gini","All","panthera_leo","(Intercept)",0.0484802463902266
"gini","All","panthera_leo","age.line",0.0762001563162195
"gini","All","panthera_leo","age.ltr",0.0316018714951595
"gini","All","panthera_leo","age.sine",0.0623285651807883
"gini","All","panthera_leo","prop.dna",-0.0573986389007964
"gini","All","panthera_leo","prop.line",0.136883638177164
"gini","All","panthera_leo","prop.ltr",0.0525244467410327
"gini","All","panthera_leo","prop.sine",0.106017311522546
"gini","All","panthera_leo","age.line:prop.line",-0.121004675833092
"gini","All","panthera_leo","age.sine:prop.sine",-0.615413724176202
"gini","All","papio_anubis","(Intercept)",0.0482819451860947
"gini","All","papio_anubis","age.line",0.075013848883635
"gini","All","papio_anubis","age.ltr",0.0316217007523906
"gini","All","papio_anubis","age.sine",0.0633683687630265
"gini","All","papio_anubis","prop.dna",-0.0568449530083958
"gini","All","papio_anubis","prop.line",0.134159670161132
"gini","All","papio_anubis","prop.ltr",0.0539161360163054
"gini","All","papio_anubis","prop.sine",0.113552229081569
"gini","All","papio_anubis","age.line:prop.line",-0.116719623306456
"gini","All","papio_anubis","age.sine:prop.sine",-0.633344053969022
"gini","All","parus_major","(Intercept)",0.0481826949173549
"gini","All","parus_major","age.line",0.0788290014721602
"gini","All","parus_major","age.ltr",0.0326597274945105
"gini","All","parus_major","age.sine",0.0609492171126753
"gini","All","parus_major","prop.dna",-0.0575261697344938
"gini","All","parus_major","prop.line",0.137422400679543
"gini","All","parus_major","prop.ltr",0.0514576786716177
"gini","All","parus_major","prop.sine",0.104596990796383
"gini","All","parus_major","age.line:prop.line",-0.123987480570799
"gini","All","parus_major","age.sine:prop.sine",-0.612683058738233
"gini","All","peromyscus_maniculatus_bairdii","(Intercept)",0.0490607580301958
"gini","All","peromyscus_maniculatus_bairdii","age.line",0.0741676755559732
"gini","All","peromyscus_maniculatus_bairdii","age.ltr",0.0324715760649381
"gini","All","peromyscus_maniculatus_bairdii","age.sine",0.0634129133508082
"gini","All","peromyscus_maniculatus_bairdii","prop.dna",-0.0577152714337747
"gini","All","peromyscus_maniculatus_bairdii","prop.line",0.136636766225384
"gini","All","peromyscus_maniculatus_bairdii","prop.ltr",0.04845958618574
"gini","All","peromyscus_maniculatus_bairdii","prop.sine",0.111686312250224
"gini","All","peromyscus_maniculatus_bairdii","age.line:prop.line",-0.116623332223665
"gini","All","peromyscus_maniculatus_bairdii","age.sine:prop.sine",-0.637349930844275
"gini","All","phocoena_sinus","(Intercept)",0.0482685277875975
"gini","All","phocoena_sinus","age.line",0.0759951191927902
"gini","All","phocoena_sinus","age.ltr",0.0326366580999992
"gini","All","phocoena_sinus","age.sine",0.0625535517750718
"gini","All","phocoena_sinus","prop.dna",-0.0568534000676346
"gini","All","phocoena_sinus","prop.line",0.134742466147429
"gini","All","phocoena_sinus","prop.ltr",0.0520614515846853
"gini","All","phocoena_sinus","prop.sine",0.106906316503674
"gini","All","phocoena_sinus","age.line:prop.line",-0.119420930727668
"gini","All","phocoena_sinus","age.sine:prop.sine",-0.614100433462529
"gini","All","physeter_catodon","(Intercept)",0.0485709871372458
"gini","All","physeter_catodon","age.line",0.0759291597036741
"gini","All","physeter_catodon","age.ltr",0.0332377097642068
"gini","All","physeter_catodon","age.sine",0.0614768634481127
"gini","All","physeter_catodon","prop.dna",-0.0579128235560325
"gini","All","physeter_catodon","prop.line",0.136205629722239
"gini","All","physeter_catodon","prop.ltr",0.0520314540434219
"gini","All","physeter_catodon","prop.sine",0.106391255374597
"gini","All","physeter_catodon","age.line:prop.line",-0.116653956724519
"gini","All","physeter_catodon","age.sine:prop.sine",-0.626506910810348
"gini","All","podarcis_muralis","(Intercept)",0.0473745722851757
"gini","All","podarcis_muralis","age.line",0.0741800317868186
"gini","All","podarcis_muralis","age.ltr",0.0353846275574333
"gini","All","podarcis_muralis","age.sine",0.0632475958048466
"gini","All","podarcis_muralis","prop.dna",-0.0570854588309672
"gini","All","podarcis_muralis","prop.line",0.132125932165039
"gini","All","podarcis_muralis","prop.ltr",0.054185071311639
"gini","All","podarcis_muralis","prop.sine",0.10726199361074
"gini","All","podarcis_muralis","age.line:prop.line",-0.116129918425887
"gini","All","podarcis_muralis","age.sine:prop.sine",-0.620826628300601
"gini","All","poecilia_reticulata","(Intercept)",0.0486322548593871
"gini","All","poecilia_reticulata","age.line",0.0766882263622897
"gini","All","poecilia_reticulata","age.ltr",0.0320692915474047
"gini","All","poecilia_reticulata","age.sine",0.0617229486611064
"gini","All","poecilia_reticulata","prop.dna",-0.0571263119048442
"gini","All","poecilia_reticulata","prop.line",0.136004517441366
"gini","All","poecilia_reticulata","prop.ltr",0.0517761674332785
"gini","All","poecilia_reticulata","prop.sine",0.105894892858225
"gini","All","poecilia_reticulata","age.line:prop.line",-0.119824268723428
"gini","All","poecilia_reticulata","age.sine:prop.sine",-0.61475994828483
"gini","All","pongo_abelii","(Intercept)",0.0482163512473691
"gini","All","pongo_abelii","age.line",0.0774926865285981
"gini","All","pongo_abelii","age.ltr",0.0340931769982367
"gini","All","pongo_abelii","age.sine",0.0608566160574118
"gini","All","pongo_abelii","prop.dna",-0.0575169438165513
"gini","All","pongo_abelii","prop.line",0.137320980322259
"gini","All","pongo_abelii","prop.ltr",0.0502836360748153
"gini","All","pongo_abelii","prop.sine",0.098499994277139
"gini","All","pongo_abelii","age.line:prop.line",-0.121946345657606
"gini","All","pongo_abelii","age.sine:prop.sine",-0.601892598870807
"gini","All","rattus_norvegicus","(Intercept)",0.0482380338650969
"gini","All","rattus_norvegicus","age.line",0.0753392668301786
"gini","All","rattus_norvegicus","age.ltr",0.0330173486497485
"gini","All","rattus_norvegicus","age.sine",0.0626156124733002
"gini","All","rattus_norvegicus","prop.dna",-0.0575878710906969
"gini","All","rattus_norvegicus","prop.line",0.136115189187494
"gini","All","rattus_norvegicus","prop.ltr",0.0535002134403509
"gini","All","rattus_norvegicus","prop.sine",0.104703761150382
"gini","All","rattus_norvegicus","age.line:prop.line",-0.119745035538299
"gini","All","rattus_norvegicus","age.sine:prop.sine",-0.611241681229601
"gini","All","rhinolophus_ferrumequinum","(Intercept)",0.0495717331453846
"gini","All","rhinolophus_ferrumequinum","age.line",0.079261936891598
"gini","All","rhinolophus_ferrumequinum","age.ltr",0.0294827431718734
"gini","All","rhinolophus_ferrumequinum","age.sine",0.0598740664164481
"gini","All","rhinolophus_ferrumequinum","prop.dna",-0.0586064450999984
"gini","All","rhinolophus_ferrumequinum","prop.line",0.139553666516024
"gini","All","rhinolophus_ferrumequinum","prop.ltr",0.0497955561997311
"gini","All","rhinolophus_ferrumequinum","prop.sine",0.111958471089399
"gini","All","rhinolophus_ferrumequinum","age.line:prop.line",-0.13189710025281
"gini","All","rhinolophus_ferrumequinum","age.sine:prop.sine",-0.614286838539572
"gini","All","salarias_fasciatus","(Intercept)",0.0488636909815888
"gini","All","salarias_fasciatus","age.line",0.0754117992341556
"gini","All","salarias_fasciatus","age.ltr",0.0330994873919769
"gini","All","salarias_fasciatus","age.sine",0.06224801433454
"gini","All","salarias_fasciatus","prop.dna",-0.057441719634962
"gini","All","salarias_fasciatus","prop.line",0.134714266105199
"gini","All","salarias_fasciatus","prop.ltr",0.0521792160441373
"gini","All","salarias_fasciatus","prop.sine",0.106138973195857
"gini","All","salarias_fasciatus","age.line:prop.line",-0.118566389766642
"gini","All","salarias_fasciatus","age.sine:prop.sine",-0.616613354930738
"gini","All","salmo_salar","(Intercept)",0.0479909596484215
"gini","All","salmo_salar","age.line",0.0769403708552513
"gini","All","salmo_salar","age.ltr",0.0324559688275307
"gini","All","salmo_salar","age.sine",0.0618515627577354
"gini","All","salmo_salar","prop.dna",-0.0561887066308178
"gini","All","salmo_salar","prop.line",0.13670180366845
"gini","All","salmo_salar","prop.ltr",0.0519913606598272
"gini","All","salmo_salar","prop.sine",0.105923390414961
"gini","All","salmo_salar","age.line:prop.line",-0.120879296150972
"gini","All","salmo_salar","age.sine:prop.sine",-0.615110370112245
"gini","All","salmo_trutta","(Intercept)",0.0479466699200611
"gini","All","salmo_trutta","age.line",0.0768995004191946
"gini","All","salmo_trutta","age.ltr",0.0323547859727987
"gini","All","salmo_trutta","age.sine",0.0620286772951356
"gini","All","salmo_trutta","prop.dna",-0.056304211720371
"gini","All","salmo_trutta","prop.line",0.136766398038569
"gini","All","salmo_trutta","prop.ltr",0.051914284453035
"gini","All","salmo_trutta","prop.sine",0.106043607151581
"gini","All","salmo_trutta","age.line:prop.line",-0.1206623707616
"gini","All","salmo_trutta","age.sine:prop.sine",-0.615370996415507
"gini","All","sarcophilus_harrisii","(Intercept)",0.0542930410236223
"gini","All","sarcophilus_harrisii","age.line",0.0709380115021021
"gini","All","sarcophilus_harrisii","age.ltr",0.0157793643768304
"gini","All","sarcophilus_harrisii","age.sine",0.0623073038996357
"gini","All","sarcophilus_harrisii","prop.dna",-0.0545558508123774
"gini","All","sarcophilus_harrisii","prop.line",0.128590765660211
"gini","All","sarcophilus_harrisii","prop.ltr",0.0389035609439043
"gini","All","sarcophilus_harrisii","prop.sine",0.0709185989709991
"gini","All","sarcophilus_harrisii","age.line:prop.line",-0.0491416538169583
"gini","All","sarcophilus_harrisii","age.sine:prop.sine",-0.521931309631444
"gini","All","sciurus_vulgaris","(Intercept)",0.048511254045086
"gini","All","sciurus_vulgaris","age.line",0.0777742218222727
"gini","All","sciurus_vulgaris","age.ltr",0.0308482902045813
"gini","All","sciurus_vulgaris","age.sine",0.0614946574683318
"gini","All","sciurus_vulgaris","prop.dna",-0.0568509005560655
"gini","All","sciurus_vulgaris","prop.line",0.13690526019082
"gini","All","sciurus_vulgaris","prop.ltr",0.0507598433907957
"gini","All","sciurus_vulgaris","prop.sine",0.109036938138761
"gini","All","sciurus_vulgaris","age.line:prop.line",-0.12137235165968
"gini","All","sciurus_vulgaris","age.sine:prop.sine",-0.623608720832688
"gini","All","scophthalmus_maximus","(Intercept)",0.0386512764682185
"gini","All","scophthalmus_maximus","age.line",0.0712007893726374
"gini","All","scophthalmus_maximus","age.ltr",0.0351716667551846
"gini","All","scophthalmus_maximus","age.sine",0.0729687544829961
"gini","All","scophthalmus_maximus","prop.dna",-0.0498524917126048
"gini","All","scophthalmus_maximus","prop.line",0.137704748671242
"gini","All","scophthalmus_maximus","prop.ltr",0.0587065976903921
"gini","All","scophthalmus_maximus","prop.sine",0.116021500304785
"gini","All","scophthalmus_maximus","age.line:prop.line",-0.111980366410847
"gini","All","scophthalmus_maximus","age.sine:prop.sine",-0.645153179761055
"gini","All","sparus_aurata","(Intercept)",0.0486090084732331
"gini","All","sparus_aurata","age.line",0.0764886487726147
"gini","All","sparus_aurata","age.ltr",0.0329307608915623
"gini","All","sparus_aurata","age.sine",0.0616137744767325
"gini","All","sparus_aurata","prop.dna",-0.0571549134518531
"gini","All","sparus_aurata","prop.line",0.13548102123134
"gini","All","sparus_aurata","prop.ltr",0.0517727756785293
"gini","All","sparus_aurata","prop.sine",0.105513090337918
"gini","All","sparus_aurata","age.line:prop.line",-0.119854099432281
"gini","All","sparus_aurata","age.sine:prop.sine",-0.614362134532004
"gini","All","suricata_suricatta","(Intercept)",0.0486569281836979
"gini","All","suricata_suricatta","age.line",0.0749021935025881
"gini","All","suricata_suricatta","age.ltr",0.0307164986823392
"gini","All","suricata_suricatta","age.sine",0.063356626607675
"gini","All","suricata_suricatta","prop.dna",-0.0576860515420863
"gini","All","suricata_suricatta","prop.line",0.137945515774805
"gini","All","suricata_suricatta","prop.ltr",0.0534779283762959
"gini","All","suricata_suricatta","prop.sine",0.107935333604077
"gini","All","suricata_suricatta","age.line:prop.line",-0.120874732534017
"gini","All","suricata_suricatta","age.sine:prop.sine",-0.626696736127341
"gini","All","sus_scrofa","(Intercept)",0.0482580906598233
"gini","All","sus_scrofa","age.line",0.0753967343549636
"gini","All","sus_scrofa","age.ltr",0.0337533119688942
"gini","All","sus_scrofa","age.sine",0.0626333964181254
"gini","All","sus_scrofa","prop.dna",-0.0570125235985622
"gini","All","sus_scrofa","prop.line",0.134120917537428
"gini","All","sus_scrofa","prop.ltr",0.0510412664355212
"gini","All","sus_scrofa","prop.sine",0.109155522719954
"gini","All","sus_scrofa","age.line:prop.line",-0.117555088057931
"gini","All","sus_scrofa","age.sine:prop.sine",-0.619120837157738
"gini","All","taeniopygia_guttata","(Intercept)",0.0483403382379239
"gini","All","taeniopygia_guttata","age.line",0.0780653945180473
"gini","All","taeniopygia_guttata","age.ltr",0.0323995526061857
"gini","All","taeniopygia_guttata","age.sine",0.0614264541250534
"gini","All","taeniopygia_guttata","prop.dna",-0.0575946381668547
"gini","All","taeniopygia_guttata","prop.line",0.136942199105792
"gini","All","taeniopygia_guttata","prop.ltr",0.0519589212638971
"gini","All","taeniopygia_guttata","prop.sine",0.105185018056514
"gini","All","taeniopygia_guttata","age.line:prop.line",-0.122769812618916
"gini","All","taeniopygia_guttata","age.sine:prop.sine",-0.614464691543908
"gini","All","takifugu_rubripes","(Intercept)",0.0495425407659644
"gini","All","takifugu_rubripes","age.line",0.0750012494191895
"gini","All","takifugu_rubripes","age.ltr",0.0318955721050291
"gini","All","takifugu_rubripes","age.sine",0.0621637080076285
"gini","All","takifugu_rubripes","prop.dna",-0.0580762147736326
"gini","All","takifugu_rubripes","prop.line",0.135170870683448
"gini","All","takifugu_rubripes","prop.ltr",0.0519574493473181
"gini","All","takifugu_rubripes","prop.sine",0.106524726135924
"gini","All","takifugu_rubripes","age.line:prop.line",-0.11779047517602
"gini","All","takifugu_rubripes","age.sine:prop.sine",-0.617119952018307
"gini","All","tetraodon_nigroviridis","(Intercept)",0.0505908952211039
"gini","All","tetraodon_nigroviridis","age.line",0.0764140411435758
"gini","All","tetraodon_nigroviridis","age.ltr",0.0316654105168453
"gini","All","tetraodon_nigroviridis","age.sine",0.0600034784971971
"gini","All","tetraodon_nigroviridis","prop.dna",-0.0591740454576573
"gini","All","tetraodon_nigroviridis","prop.line",0.135371533207208
"gini","All","tetraodon_nigroviridis","prop.ltr",0.0510400743508768
"gini","All","tetraodon_nigroviridis","prop.sine",0.104170259131729
"gini","All","tetraodon_nigroviridis","age.line:prop.line",-0.119280769678174
"gini","All","tetraodon_nigroviridis","age.sine:prop.sine",-0.611033949805629
"gini","All","theropithecus_gelada","(Intercept)",0.0482955381694804
"gini","All","theropithecus_gelada","age.line",0.0765566152782549
"gini","All","theropithecus_gelada","age.ltr",0.033092081292728
"gini","All","theropithecus_gelada","age.sine",0.0617324974524789
"gini","All","theropithecus_gelada","prop.dna",-0.0572924185370065
"gini","All","theropithecus_gelada","prop.line",0.136408806785115
"gini","All","theropithecus_gelada","prop.ltr",0.051451751275981
"gini","All","theropithecus_gelada","prop.sine",0.103382402338117
"gini","All","theropithecus_gelada","age.line:prop.line",-0.120317198306341
"gini","All","theropithecus_gelada","age.sine:prop.sine",-0.609820368235415
"gini","All","xenopus_tropicalis","(Intercept)",0.0486122565078967
"gini","All","xenopus_tropicalis","age.line",0.0756733947385897
"gini","All","xenopus_tropicalis","age.ltr",0.0333122989579661
"gini","All","xenopus_tropicalis","age.sine",0.0620232762883931
"gini","All","xenopus_tropicalis","prop.dna",-0.0574867026653113
"gini","All","xenopus_tropicalis","prop.line",0.135211712910067
"gini","All","xenopus_tropicalis","prop.ltr",0.0520533259292124
"gini","All","xenopus_tropicalis","prop.sine",0.105861105968699
"gini","All","xenopus_tropicalis","age.line:prop.line",-0.119092040887672
"gini","All","xenopus_tropicalis","age.sine:prop.sine",-0.616011109570935
"gini","All","xiphophorus_couchianus","(Intercept)",0.0491008306791062
"gini","All","xiphophorus_couchianus","age.line",0.0780116279918305
"gini","All","xiphophorus_couchianus","age.ltr",0.0340335409438395
"gini","All","xiphophorus_couchianus","age.sine",0.0600508759066081
"gini","All","xiphophorus_couchianus","prop.dna",-0.0573937000355205
"gini","All","xiphophorus_couchianus","prop.line",0.135123683453383
"gini","All","xiphophorus_couchianus","prop.ltr",0.050612826533934
"gini","All","xiphophorus_couchianus","prop.sine",0.103557499329858
"gini","All","xiphophorus_couchianus","age.line:prop.line",-0.122613445424868
"gini","All","xiphophorus_couchianus","age.sine:prop.sine",-0.608745868752667
"gini","All","xiphophorus_maculatus","(Intercept)",0.0488099097458753
"gini","All","xiphophorus_maculatus","age.line",0.0771899820216724
"gini","All","xiphophorus_maculatus","age.ltr",0.0323726725678076
"gini","All","xiphophorus_maculatus","age.sine",0.061088404445328
"gini","All","xiphophorus_maculatus","prop.dna",-0.056878579030678
"gini","All","xiphophorus_maculatus","prop.line",0.135779680978366
"gini","All","xiphophorus_maculatus","prop.ltr",0.0514686161567461
"gini","All","xiphophorus_maculatus","prop.sine",0.105003335103866
"gini","All","xiphophorus_maculatus","age.line:prop.line",-0.120427265282047
"gini","All","xiphophorus_maculatus","age.sine:prop.sine",-0.612442663165545
"gini","All","zalophus_californianus","(Intercept)",0.0484861265467826
"gini","All","zalophus_californianus","age.line",0.0754491304631671
"gini","All","zalophus_californianus","age.ltr",0.033725795554673
"gini","All","zalophus_californianus","age.sine",0.0617794771238069
"gini","All","zalophus_californianus","prop.dna",-0.0574749879126058
"gini","All","zalophus_californianus","prop.line",0.134508886097324
"gini","All","zalophus_californianus","prop.ltr",0.0515697101314717
"gini","All","zalophus_californianus","prop.sine",0.105342821448623
"gini","All","zalophus_californianus","age.line:prop.line",-0.113844349460084
"gini","All","zalophus_californianus","age.sine:prop.sine",-0.621440738227991
"gini","Mammalia","ailuropoda_melanoleuca","(Intercept)",0.062709924311564
"gini","Mammalia","ailuropoda_melanoleuca","age.line",0.116109737268887
"gini","Mammalia","ailuropoda_melanoleuca","prop.dna",0.0834878087176253
"gini","Mammalia","ailuropoda_melanoleuca","prop.line",0.155361301140543
"gini","Mammalia","ailuropoda_melanoleuca","prop.unknown",-0.0608017704821728
"gini","Mammalia","ailuropoda_melanoleuca","age.line:prop.line",-0.262041354708135
"gini","Mammalia","balaenoptera_musculus","(Intercept)",0.0623198944680582
"gini","Mammalia","balaenoptera_musculus","age.line",0.11714406155667
"gini","Mammalia","balaenoptera_musculus","prop.dna",0.0831757522638087
"gini","Mammalia","balaenoptera_musculus","prop.line",0.155243123510911
"gini","Mammalia","balaenoptera_musculus","prop.unknown",-0.0593708543234717
"gini","Mammalia","balaenoptera_musculus","age.line:prop.line",-0.265196186139535
"gini","Mammalia","bos_grunniens","(Intercept)",0.0618728264860133
"gini","Mammalia","bos_grunniens","age.line",0.117002929345073
"gini","Mammalia","bos_grunniens","prop.dna",0.0837360491469021
"gini","Mammalia","bos_grunniens","prop.line",0.158274162291283
"gini","Mammalia","bos_grunniens","prop.unknown",-0.06065993491304
"gini","Mammalia","bos_grunniens","age.line:prop.line",-0.267128912138525
"gini","Mammalia","bos_taurus","(Intercept)",0.062681971182784
"gini","Mammalia","bos_taurus","age.line",0.115715287815876
"gini","Mammalia","bos_taurus","prop.dna",0.084323978149032
"gini","Mammalia","bos_taurus","prop.line",0.156071232967511
"gini","Mammalia","bos_taurus","prop.unknown",-0.0591777627976339
"gini","Mammalia","bos_taurus","age.line:prop.line",-0.265122257254641
"gini","Mammalia","callithrix_jacchus","(Intercept)",0.0704125069540932
"gini","Mammalia","callithrix_jacchus","age.line",0.105018211439788
"gini","Mammalia","callithrix_jacchus","prop.dna",0.085806628596815
"gini","Mammalia","callithrix_jacchus","prop.line",0.145687542550232
"gini","Mammalia","callithrix_jacchus","prop.unknown",-0.061571084038137
"gini","Mammalia","callithrix_jacchus","age.line:prop.line",-0.248158010468948
"gini","Mammalia","camelus_dromedarius","(Intercept)",0.0714156257339078
"gini","Mammalia","camelus_dromedarius","age.line",0.100854037853251
"gini","Mammalia","camelus_dromedarius","prop.dna",0.0829082803500893
"gini","Mammalia","camelus_dromedarius","prop.line",0.146329957657752
"gini","Mammalia","camelus_dromedarius","prop.unknown",-0.0627823104854232
"gini","Mammalia","camelus_dromedarius","age.line:prop.line",-0.248821733873981
"gini","Mammalia","canis_lupus_dingo","(Intercept)",0.0634368505701392
"gini","Mammalia","canis_lupus_dingo","age.line",0.111711598174554
"gini","Mammalia","canis_lupus_dingo","prop.dna",0.0866459181029286
"gini","Mammalia","canis_lupus_dingo","prop.line",0.152895636816859
"gini","Mammalia","canis_lupus_dingo","prop.unknown",-0.0575633175503143
