"clade","thrs","repeat","phylosig","n","stat","intercept","median.trans","rep.prop","median.trans:rep.prop","f2"
"Mammalia",0.42,"sine","FALSE","60","beta",0.56875574350146,-0.0771002363134097,17.8033255485181,-20.5411656124104,0.425013429663519
"Mammalia",0.42,"ltr","TRUE","46","p",0.000340405978139335,0.00779404440210651,NA,NA,0.176715466598237
"Mammalia",0.42,"ltr","TRUE","46","beta",2.49095361789808,-2.33747942552277,NA,NA,0.176715466598237
"Mammalia",0.42,"dna","TRUE","46","p",0.00053393055974138,NA,NA,NA,0
"Mammalia",0.42,"dna","TRUE","46","beta",0.789946163038712,NA,NA,NA,0
"Mammalia",0.42,"rc","TRUE","46","p",0.00053393055974138,NA,NA,NA,0
"Mammalia",0.42,"rc","TRUE","46","beta",0.789946163038712,NA,NA,NA,0
"Actinopterygii",0.42,"total","FALSE","41","p",0.131870962794957,0.307669811209788,0.0849877649723258,0.0801557205825436,0.174701426878153
"Actinopterygii",0.42,"total","FALSE","41","beta",2.11475675474396,-1.650667666068,-9.48117448377269,11.0815351471232,0.174701426878153
"Actinopterygii",0.42,"line","FALSE","41","p",8.5511317160104e-17,NA,0.147743387530137,NA,0.0559259816344541
"Actinopterygii",0.42,"line","FALSE","41","beta",0.665309342646193,NA,1.00187499160228,NA,0.0559259816344541
"Actinopterygii",0.42,"sine","FALSE","41","p",4.28061856889884e-18,NA,0.00974539382213366,NA,0.189438680603679
"Actinopterygii",0.42,"sine","FALSE","41","beta",0.634278023259982,NA,16.3246965724407,NA,0.189438680603679
"Actinopterygii",0.42,"ltr","FALSE","41","p",6.08125254129546e-27,NA,NA,NA,0
"Actinopterygii",0.42,"ltr","FALSE","41","beta",0.723107064088075,NA,NA,NA,0
"Actinopterygii",0.42,"dna","FALSE","41","p",4.71188050373319e-15,NA,0.0605777028125844,NA,0.0957627576152356
"Actinopterygii",0.42,"dna","FALSE","41","beta",0.637467888416792,NA,0.953938756989482,NA,0.0957627576152356
"Actinopterygii",0.42,"rc","FALSE","41","p",6.08125254129546e-27,NA,NA,NA,0
"Actinopterygii",0.42,"rc","FALSE","41","beta",0.723107064088075,NA,NA,NA,0
"Sauria",0.42,"total","TRUE","19","p",0.000652292133876742,0.0599051375969331,NA,NA,0.239034071625293
"Sauria",0.42,"total","TRUE","19","beta",1.62553866604779,-0.955590612134992,NA,NA,0.239034071625293
"Sauria",0.42,"line","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,0
"Sauria",0.42,"line","TRUE","19","beta",0.867465882115564,NA,NA,NA,0
"Sauria",0.42,"sine","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,0
"Sauria",0.42,"sine","TRUE","19","beta",0.867465882115564,NA,NA,NA,0
"Sauria",0.42,"ltr","TRUE","19","p",0.000175990318300956,0.0615518034799112,NA,NA,0.235669209364214
"Sauria",0.42,"ltr","TRUE","19","beta",1.42739670182062,-0.691562476058804,NA,NA,0.235669209364214
"Sauria",0.42,"dna","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,0
"Sauria",0.42,"dna","TRUE","19","beta",0.867465882115564,NA,NA,NA,0
"Sauria",0.42,"rc","TRUE","18","p",1.02842409432924e-06,NA,NA,NA,0
"Sauria",0.42,"rc","TRUE","18","beta",0.867734602030614,NA,NA,NA,0
"Total",0.43,"total","TRUE","101","p",1.34670294027472e-07,6.07276817516933e-05,NA,NA,0.177311615936058
"Total",0.43,"total","TRUE","101","beta",2.07725865367975,-1.53812734027669,NA,NA,0.177311615936058
"Total",0.43,"line","TRUE","101","p",0.000786013921408424,0.103594096742635,NA,NA,0.0272609760481622
"Total",0.43,"line","TRUE","101","beta",1.32475910722777,-0.621407248226789,NA,NA,0.0272609760481622
"Total",0.43,"sine","TRUE","101","p",0.000420419945207584,NA,NA,NA,0
"Total",0.43,"sine","TRUE","101","beta",0.811666422401972,NA,NA,NA,0
"Total",0.43,"ltr","TRUE","101","p",4.26278072840347e-07,0.000188020359396024,NA,NA,0.152098827750671
"Total",0.43,"ltr","TRUE","101","beta",1.95863756584459,-1.41562332667529,NA,NA,0.152098827750671
"Total",0.43,"dna","TRUE","101","p",3.52707429065457e-05,NA,0.0183085467960673,NA,0.0581365822774539
"Total",0.43,"dna","TRUE","101","beta",1.00349332726705,NA,-2.86654239013496,NA,0.0581365822774539
"Total",0.43,"rc","TRUE","100","p",2.3086177125986e-05,NA,7.76719342225896e-05,NA,0.173665643680636
"Total",0.43,"rc","TRUE","100","beta",0.931017621398576,NA,-27.502471578594,NA,0.173665643680636
"Mammalia",0.43,"total","TRUE","46","p",2.02785310419173e-05,0.00208171271179669,NA,NA,0.2433141892104
"Mammalia",0.43,"total","TRUE","46","beta",2.03568335559204,-1.68110802975101,NA,NA,0.2433141892104
"Mammalia",0.43,"line","TRUE","46","p",0.00053393055974138,NA,NA,NA,0
"Mammalia",0.43,"line","TRUE","46","beta",0.789946163038712,NA,NA,NA,0
"Mammalia",0.43,"sine","FALSE","59","p",0.357941424460949,0.992528124370196,0.0270833162086073,0.0355341088018321,0.457456913733948
"Mammalia",0.43,"sine","FALSE","59","beta",0.517245611171308,-0.006544819100769,18.6548779851848,-21.5943847879752,0.457456913733948
"Mammalia",0.43,"ltr","TRUE","46","p",0.000340405978139335,0.00779404440210651,NA,NA,0.176715466598237
"Mammalia",0.43,"ltr","TRUE","46","beta",2.49095361789808,-2.33747942552277,NA,NA,0.176715466598237
"Mammalia",0.43,"dna","TRUE","46","p",0.00053393055974138,NA,NA,NA,0
"Mammalia",0.43,"dna","TRUE","46","beta",0.789946163038712,NA,NA,NA,0
"Mammalia",0.43,"rc","FALSE","59","p",0.00520999030326663,0.160207643727963,0.12009938724355,0.16689168739951,0.26568953396091
"Mammalia",0.43,"rc","FALSE","59","beta",1.37051190394882,-1.19835446600024,-17304.9848671553,26644.7940181024,0.26568953396091
"Actinopterygii",0.43,"total","FALSE","41","p",0.131870962794957,0.307669811209788,0.0849877649723258,0.0801557205825436,0.174701426878153
"Actinopterygii",0.43,"total","FALSE","41","beta",2.11475675474396,-1.650667666068,-9.48117448377269,11.0815351471232,0.174701426878153
"Actinopterygii",0.43,"line","FALSE","41","p",8.5511317160104e-17,NA,0.147743387530137,NA,0.0559259816344541
"Actinopterygii",0.43,"line","FALSE","41","beta",0.665309342646193,NA,1.00187499160228,NA,0.0559259816344541
"Actinopterygii",0.43,"sine","FALSE","41","p",4.28061856889884e-18,NA,0.00974539382213366,NA,0.189438680603679
"Actinopterygii",0.43,"sine","FALSE","41","beta",0.634278023259982,NA,16.3246965724407,NA,0.189438680603679
"Actinopterygii",0.43,"ltr","FALSE","41","p",6.08125254129546e-27,NA,NA,NA,0
"Actinopterygii",0.43,"ltr","FALSE","41","beta",0.723107064088075,NA,NA,NA,0
"Actinopterygii",0.43,"dna","FALSE","41","p",4.71188050373319e-15,NA,0.0605777028125844,NA,0.0957627576152356
"Actinopterygii",0.43,"dna","FALSE","41","beta",0.637467888416792,NA,0.953938756989482,NA,0.0957627576152356
"Actinopterygii",0.43,"rc","FALSE","41","p",6.08125254129546e-27,NA,NA,NA,0
"Actinopterygii",0.43,"rc","FALSE","41","beta",0.723107064088075,NA,NA,NA,0
"Sauria",0.43,"total","TRUE","19","p",0.000652292133876742,0.0599051375969331,NA,NA,0.239034071625293
"Sauria",0.43,"total","TRUE","19","beta",1.62553866604779,-0.955590612134992,NA,NA,0.239034071625293
"Sauria",0.43,"line","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,0
"Sauria",0.43,"line","TRUE","19","beta",0.867465882115564,NA,NA,NA,0
"Sauria",0.43,"sine","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,0
"Sauria",0.43,"sine","TRUE","19","beta",0.867465882115564,NA,NA,NA,0
"Sauria",0.43,"ltr","TRUE","19","p",0.000175990318300956,0.0615518034799112,NA,NA,0.235669209364214
"Sauria",0.43,"ltr","TRUE","19","beta",1.42739670182062,-0.691562476058804,NA,NA,0.235669209364214
"Sauria",0.43,"dna","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,0
"Sauria",0.43,"dna","TRUE","19","beta",0.867465882115564,NA,NA,NA,0
"Sauria",0.43,"rc","TRUE","18","p",1.02842409432924e-06,NA,NA,NA,0
"Sauria",0.43,"rc","TRUE","18","beta",0.867734602030614,NA,NA,NA,0
"Total",0.44,"total","TRUE","101","p",1.34670294027472e-07,6.07276817516933e-05,NA,NA,0.177311615936058
"Total",0.44,"total","TRUE","101","beta",2.07725865367975,-1.53812734027669,NA,NA,0.177311615936058
"Total",0.44,"line","TRUE","101","p",0.000786013921408424,0.103594096742635,NA,NA,0.0272609760481622
"Total",0.44,"line","TRUE","101","beta",1.32475910722777,-0.621407248226789,NA,NA,0.0272609760481622
"Total",0.44,"sine","TRUE","101","p",0.000420419945207584,NA,NA,NA,0
"Total",0.44,"sine","TRUE","101","beta",0.811666422401972,NA,NA,NA,0
"Total",0.44,"ltr","TRUE","101","p",4.26278072840347e-07,0.000188020359396024,NA,NA,0.152098827750671
"Total",0.44,"ltr","TRUE","101","beta",1.95863756584459,-1.41562332667529,NA,NA,0.152098827750671
"Total",0.44,"dna","TRUE","101","p",3.52707429065457e-05,NA,0.0183085467960673,NA,0.0581365822774539
"Total",0.44,"dna","TRUE","101","beta",1.00349332726705,NA,-2.86654239013496,NA,0.0581365822774539
"Total",0.44,"rc","TRUE","100","p",2.3086177125986e-05,NA,7.76719342225896e-05,NA,0.173665643680636
"Total",0.44,"rc","TRUE","100","beta",0.931017621398576,NA,-27.502471578594,NA,0.173665643680636
"Mammalia",0.44,"total","TRUE","46","p",2.02785310419173e-05,0.00208171271179669,NA,NA,0.2433141892104
"Mammalia",0.44,"total","TRUE","46","beta",2.03568335559204,-1.68110802975101,NA,NA,0.2433141892104
"Mammalia",0.44,"line","TRUE","46","p",0.00053393055974138,NA,NA,NA,0
"Mammalia",0.44,"line","TRUE","46","beta",0.789946163038712,NA,NA,NA,0
"Mammalia",0.44,"sine","FALSE","58","p",0.377372506146176,0.992876273306167,0.0282127025218927,0.036845304309571,0.449747821375761
"Mammalia",0.44,"sine","FALSE","58","beta",0.506104377559304,0.00635105420335074,18.7331973582105,-21.6850670379541,0.449747821375761
"Mammalia",0.44,"ltr","TRUE","46","p",0.000340405978139335,0.00779404440210651,NA,NA,0.176715466598237
"Mammalia",0.44,"ltr","TRUE","46","beta",2.49095361789808,-2.33747942552277,NA,NA,0.176715466598237
"Mammalia",0.44,"dna","TRUE","46","p",0.00053393055974138,NA,NA,NA,0
"Mammalia",0.44,"dna","TRUE","46","beta",0.789946163038712,NA,NA,NA,0
"Mammalia",0.44,"rc","FALSE","58","p",0.00563465330447186,0.159282823331555,0.120016851646669,0.165829372383715,0.259610475884421
"Mammalia",0.44,"rc","FALSE","58","beta",1.38613568676957,-1.2229313226567,-17641.668489352,27192.336114583,0.259610475884421
"Actinopterygii",0.44,"total","FALSE","41","p",0.131870962794957,0.307669811209788,0.0849877649723258,0.0801557205825436,0.174701426878153
"Actinopterygii",0.44,"total","FALSE","41","beta",2.11475675474396,-1.650667666068,-9.48117448377269,11.0815351471232,0.174701426878153
"Actinopterygii",0.44,"line","FALSE","41","p",8.5511317160104e-17,NA,0.147743387530137,NA,0.0559259816344541
"Actinopterygii",0.44,"line","FALSE","41","beta",0.665309342646193,NA,1.00187499160228,NA,0.0559259816344541
"Actinopterygii",0.44,"sine","FALSE","41","p",4.28061856889884e-18,NA,0.00974539382213366,NA,0.189438680603679
"Actinopterygii",0.44,"sine","FALSE","41","beta",0.634278023259982,NA,16.3246965724407,NA,0.189438680603679
"Actinopterygii",0.44,"ltr","FALSE","41","p",6.08125254129546e-27,NA,NA,NA,0
"Actinopterygii",0.44,"ltr","FALSE","41","beta",0.723107064088075,NA,NA,NA,0
"Actinopterygii",0.44,"dna","FALSE","41","p",4.71188050373319e-15,NA,0.0605777028125844,NA,0.0957627576152356
"Actinopterygii",0.44,"dna","FALSE","41","beta",0.637467888416792,NA,0.953938756989482,NA,0.0957627576152356
"Actinopterygii",0.44,"rc","FALSE","41","p",6.08125254129546e-27,NA,NA,NA,0
"Actinopterygii",0.44,"rc","FALSE","41","beta",0.723107064088075,NA,NA,NA,0
"Sauria",0.44,"total","TRUE","19","p",0.000652292133876742,0.0599051375969331,NA,NA,0.239034071625293
"Sauria",0.44,"total","TRUE","19","beta",1.62553866604779,-0.955590612134992,NA,NA,0.239034071625293
"Sauria",0.44,"line","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,0
"Sauria",0.44,"line","TRUE","19","beta",0.867465882115564,NA,NA,NA,0
"Sauria",0.44,"sine","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,0
"Sauria",0.44,"sine","TRUE","19","beta",0.867465882115564,NA,NA,NA,0
"Sauria",0.44,"ltr","TRUE","19","p",0.000175990318300956,0.0615518034799112,NA,NA,0.235669209364214
"Sauria",0.44,"ltr","TRUE","19","beta",1.42739670182062,-0.691562476058804,NA,NA,0.235669209364214
"Sauria",0.44,"dna","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,0
"Sauria",0.44,"dna","TRUE","19","beta",0.867465882115564,NA,NA,NA,0
"Sauria",0.44,"rc","TRUE","18","p",1.02842409432924e-06,NA,NA,NA,0
"Sauria",0.44,"rc","TRUE","18","beta",0.867734602030614,NA,NA,NA,0
"Total",0.45,"total","TRUE","101","p",1.34670294027472e-07,6.07276817516933e-05,NA,NA,0.177311615936058
"Total",0.45,"total","TRUE","101","beta",2.07725865367975,-1.53812734027669,NA,NA,0.177311615936058
"Total",0.45,"line","TRUE","101","p",0.000786013921408424,0.103594096742635,NA,NA,0.0272609760481622
"Total",0.45,"line","TRUE","101","beta",1.32475910722777,-0.621407248226789,NA,NA,0.0272609760481622
"Total",0.45,"sine","TRUE","101","p",0.000420419945207584,NA,NA,NA,0
"Total",0.45,"sine","TRUE","101","beta",0.811666422401972,NA,NA,NA,0
"Total",0.45,"ltr","TRUE","101","p",4.26278072840347e-07,0.000188020359396024,NA,NA,0.152098827750671
"Total",0.45,"ltr","TRUE","101","beta",1.95863756584459,-1.41562332667529,NA,NA,0.152098827750671
"Total",0.45,"dna","TRUE","101","p",3.52707429065457e-05,NA,0.0183085467960673,NA,0.0581365822774539
"Total",0.45,"dna","TRUE","101","beta",1.00349332726705,NA,-2.86654239013496,NA,0.0581365822774539
"Total",0.45,"rc","TRUE","100","p",2.3086177125986e-05,NA,7.76719342225896e-05,NA,0.173665643680636
"Total",0.45,"rc","TRUE","100","beta",0.931017621398576,NA,-27.502471578594,NA,0.173665643680636
"Mammalia",0.45,"total","TRUE","46","p",2.02785310419173e-05,0.00208171271179669,NA,NA,0.2433141892104
"Mammalia",0.45,"total","TRUE","46","beta",2.03568335559204,-1.68110802975101,NA,NA,0.2433141892104
"Mammalia",0.45,"line","TRUE","46","p",0.00053393055974138,NA,NA,NA,0
"Mammalia",0.45,"line","TRUE","46","beta",0.789946163038712,NA,NA,NA,0
"Mammalia",0.45,"sine","FALSE","58","p",0.377372506146176,0.992876273306167,0.0282127025218927,0.036845304309571,0.449747821375761
"Mammalia",0.45,"sine","FALSE","58","beta",0.506104377559304,0.00635105420335074,18.7331973582105,-21.6850670379541,0.449747821375761
"Mammalia",0.45,"ltr","TRUE","46","p",0.000340405978139335,0.00779404440210651,NA,NA,0.176715466598237
"Mammalia",0.45,"ltr","TRUE","46","beta",2.49095361789808,-2.33747942552277,NA,NA,0.176715466598237
"Mammalia",0.45,"dna","TRUE","46","p",0.00053393055974138,NA,NA,NA,0
"Mammalia",0.45,"dna","TRUE","46","beta",0.789946163038712,NA,NA,NA,0
"Mammalia",0.45,"rc","FALSE","58","p",0.00563465330447186,0.159282823331555,0.120016851646669,0.165829372383715,0.259610475884421
"Mammalia",0.45,"rc","FALSE","58","beta",1.38613568676957,-1.2229313226567,-17641.668489352,27192.336114583,0.259610475884421
"Actinopterygii",0.45,"total","FALSE","41","p",0.131870962794957,0.307669811209788,0.0849877649723258,0.0801557205825436,0.174701426878153
"Actinopterygii",0.45,"total","FALSE","41","beta",2.11475675474396,-1.650667666068,-9.48117448377269,11.0815351471232,0.174701426878153
"Actinopterygii",0.45,"line","FALSE","41","p",8.5511317160104e-17,NA,0.147743387530137,NA,0.0559259816344541
"Actinopterygii",0.45,"line","FALSE","41","beta",0.665309342646193,NA,1.00187499160228,NA,0.0559259816344541
"Actinopterygii",0.45,"sine","FALSE","41","p",4.28061856889884e-18,NA,0.00974539382213366,NA,0.189438680603679
"Actinopterygii",0.45,"sine","FALSE","41","beta",0.634278023259982,NA,16.3246965724407,NA,0.189438680603679
"Actinopterygii",0.45,"ltr","FALSE","41","p",6.08125254129546e-27,NA,NA,NA,0
"Actinopterygii",0.45,"ltr","FALSE","41","beta",0.723107064088075,NA,NA,NA,0
"Actinopterygii",0.45,"dna","FALSE","41","p",4.71188050373319e-15,NA,0.0605777028125844,NA,0.0957627576152356
"Actinopterygii",0.45,"dna","FALSE","41","beta",0.637467888416792,NA,0.953938756989482,NA,0.0957627576152356
"Actinopterygii",0.45,"rc","FALSE","41","p",6.08125254129546e-27,NA,NA,NA,0
"Actinopterygii",0.45,"rc","FALSE","41","beta",0.723107064088075,NA,NA,NA,0
"Sauria",0.45,"total","TRUE","19","p",0.000652292133876742,0.0599051375969331,NA,NA,0.239034071625293
"Sauria",0.45,"total","TRUE","19","beta",1.62553866604779,-0.955590612134992,NA,NA,0.239034071625293
"Sauria",0.45,"line","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,0
"Sauria",0.45,"line","TRUE","19","beta",0.867465882115564,NA,NA,NA,0
"Sauria",0.45,"sine","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,0
"Sauria",0.45,"sine","TRUE","19","beta",0.867465882115564,NA,NA,NA,0
"Sauria",0.45,"ltr","TRUE","19","p",0.000175990318300956,0.0615518034799112,NA,NA,0.235669209364214
"Sauria",0.45,"ltr","TRUE","19","beta",1.42739670182062,-0.691562476058804,NA,NA,0.235669209364214
"Sauria",0.45,"dna","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,0
"Sauria",0.45,"dna","TRUE","19","beta",0.867465882115564,NA,NA,NA,0
"Sauria",0.45,"rc","TRUE","18","p",1.02842409432924e-06,NA,NA,NA,0
"Sauria",0.45,"rc","TRUE","18","beta",0.867734602030614,NA,NA,NA,0
"Total",0.46,"total","TRUE","101","p",1.34670294027472e-07,6.07276817516933e-05,NA,NA,0.177311615936058
"Total",0.46,"total","TRUE","101","beta",2.07725865367975,-1.53812734027669,NA,NA,0.177311615936058
"Total",0.46,"line","TRUE","101","p",0.000786013921408424,0.103594096742635,NA,NA,0.0272609760481622
"Total",0.46,"line","TRUE","101","beta",1.32475910722777,-0.621407248226789,NA,NA,0.0272609760481622
"Total",0.46,"sine","TRUE","101","p",0.000420419945207584,NA,NA,NA,0
"Total",0.46,"sine","TRUE","101","beta",0.811666422401972,NA,NA,NA,0
"Total",0.46,"ltr","TRUE","101","p",4.26278072840347e-07,0.000188020359396024,NA,NA,0.152098827750671
"Total",0.46,"ltr","TRUE","101","beta",1.95863756584459,-1.41562332667529,NA,NA,0.152098827750671
"Total",0.46,"dna","TRUE","101","p",3.52707429065457e-05,NA,0.0183085467960673,NA,0.0581365822774539
"Total",0.46,"dna","TRUE","101","beta",1.00349332726705,NA,-2.86654239013496,NA,0.0581365822774539
"Total",0.46,"rc","TRUE","100","p",2.3086177125986e-05,NA,7.76719342225896e-05,NA,0.173665643680636
"Total",0.46,"rc","TRUE","100","beta",0.931017621398576,NA,-27.502471578594,NA,0.173665643680636
"Mammalia",0.46,"total","TRUE","46","p",2.02785310419173e-05,0.00208171271179669,NA,NA,0.2433141892104
"Mammalia",0.46,"total","TRUE","46","beta",2.03568335559204,-1.68110802975101,NA,NA,0.2433141892104
"Mammalia",0.46,"line","TRUE","46","p",0.00053393055974138,NA,NA,NA,0
"Mammalia",0.46,"line","TRUE","46","beta",0.789946163038712,NA,NA,NA,0
"Mammalia",0.46,"sine","FALSE","58","p",0.377372506146176,0.992876273306167,0.0282127025218927,0.036845304309571,0.449747821375761
"Mammalia",0.46,"sine","FALSE","58","beta",0.506104377559304,0.00635105420335074,18.7331973582105,-21.6850670379541,0.449747821375761
"Mammalia",0.46,"ltr","TRUE","46","p",0.000340405978139335,0.00779404440210651,NA,NA,0.176715466598237
"Mammalia",0.46,"ltr","TRUE","46","beta",2.49095361789808,-2.33747942552277,NA,NA,0.176715466598237
"Mammalia",0.46,"dna","TRUE","46","p",0.00053393055974138,NA,NA,NA,0
"Mammalia",0.46,"dna","TRUE","46","beta",0.789946163038712,NA,NA,NA,0
"Mammalia",0.46,"rc","FALSE","58","p",0.00563465330447186,0.159282823331555,0.120016851646669,0.165829372383715,0.259610475884421
"Mammalia",0.46,"rc","FALSE","58","beta",1.38613568676957,-1.2229313226567,-17641.668489352,27192.336114583,0.259610475884421
"Actinopterygii",0.46,"total","FALSE","41","p",0.131870962794957,0.307669811209788,0.0849877649723258,0.0801557205825436,0.174701426878153
"Actinopterygii",0.46,"total","FALSE","41","beta",2.11475675474396,-1.650667666068,-9.48117448377269,11.0815351471232,0.174701426878153
"Actinopterygii",0.46,"line","FALSE","41","p",8.5511317160104e-17,NA,0.147743387530137,NA,0.0559259816344541
"Actinopterygii",0.46,"line","FALSE","41","beta",0.665309342646193,NA,1.00187499160228,NA,0.0559259816344541
"Actinopterygii",0.46,"sine","FALSE","41","p",4.28061856889884e-18,NA,0.00974539382213366,NA,0.189438680603679
"Actinopterygii",0.46,"sine","FALSE","41","beta",0.634278023259982,NA,16.3246965724407,NA,0.189438680603679
"Actinopterygii",0.46,"ltr","FALSE","41","p",6.08125254129546e-27,NA,NA,NA,0
"Actinopterygii",0.46,"ltr","FALSE","41","beta",0.723107064088075,NA,NA,NA,0
"Actinopterygii",0.46,"dna","FALSE","41","p",4.71188050373319e-15,NA,0.0605777028125844,NA,0.0957627576152356
"Actinopterygii",0.46,"dna","FALSE","41","beta",0.637467888416792,NA,0.953938756989482,NA,0.0957627576152356
"Actinopterygii",0.46,"rc","FALSE","41","p",6.08125254129546e-27,NA,NA,NA,0
"Actinopterygii",0.46,"rc","FALSE","41","beta",0.723107064088075,NA,NA,NA,0
"Sauria",0.46,"total","TRUE","19","p",0.000652292133876742,0.0599051375969331,NA,NA,0.239034071625293
"Sauria",0.46,"total","TRUE","19","beta",1.62553866604779,-0.955590612134992,NA,NA,0.239034071625293
"Sauria",0.46,"line","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,0
"Sauria",0.46,"line","TRUE","19","beta",0.867465882115564,NA,NA,NA,0
"Sauria",0.46,"sine","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,0
"Sauria",0.46,"sine","TRUE","19","beta",0.867465882115564,NA,NA,NA,0
"Sauria",0.46,"ltr","TRUE","19","p",0.000175990318300956,0.0615518034799112,NA,NA,0.235669209364214
"Sauria",0.46,"ltr","TRUE","19","beta",1.42739670182062,-0.691562476058804,NA,NA,0.235669209364214
"Sauria",0.46,"dna","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,0
"Sauria",0.46,"dna","TRUE","19","beta",0.867465882115564,NA,NA,NA,0
"Sauria",0.46,"rc","TRUE","18","p",1.02842409432924e-06,NA,NA,NA,0
"Sauria",0.46,"rc","TRUE","18","beta",0.867734602030614,NA,NA,NA,0
"Total",0.47,"total","TRUE","101","p",1.34670294027472e-07,6.07276817516933e-05,NA,NA,0.177311615936058
"Total",0.47,"total","TRUE","101","beta",2.07725865367975,-1.53812734027669,NA,NA,0.177311615936058
"Total",0.47,"line","TRUE","101","p",0.000786013921408424,0.103594096742635,NA,NA,0.0272609760481622
"Total",0.47,"line","TRUE","101","beta",1.32475910722777,-0.621407248226789,NA,NA,0.0272609760481622
"Total",0.47,"sine","TRUE","101","p",0.000420419945207584,NA,NA,NA,0
"Total",0.47,"sine","TRUE","101","beta",0.811666422401972,NA,NA,NA,0
"Total",0.47,"ltr","TRUE","101","p",4.26278072840347e-07,0.000188020359396024,NA,NA,0.152098827750671
"Total",0.47,"ltr","TRUE","101","beta",1.95863756584459,-1.41562332667529,NA,NA,0.152098827750671
"Total",0.47,"dna","TRUE","101","p",3.52707429065457e-05,NA,0.0183085467960673,NA,0.0581365822774539
"Total",0.47,"dna","TRUE","101","beta",1.00349332726705,NA,-2.86654239013496,NA,0.0581365822774539
"Total",0.47,"rc","TRUE","100","p",2.3086177125986e-05,NA,7.76719342225896e-05,NA,0.173665643680636
"Total",0.47,"rc","TRUE","100","beta",0.931017621398576,NA,-27.502471578594,NA,0.173665643680636
"Mammalia",0.47,"total","TRUE","46","p",2.02785310419173e-05,0.00208171271179669,NA,NA,0.2433141892104
"Mammalia",0.47,"total","TRUE","46","beta",2.03568335559204,-1.68110802975101,NA,NA,0.2433141892104
"Mammalia",0.47,"line","TRUE","46","p",0.00053393055974138,NA,NA,NA,0
"Mammalia",0.47,"line","TRUE","46","beta",0.789946163038712,NA,NA,NA,0
"Mammalia",0.47,"sine","FALSE","58","p",0.377372506146176,0.992876273306167,0.0282127025218927,0.036845304309571,0.449747821375761
"Mammalia",0.47,"sine","FALSE","58","beta",0.506104377559304,0.00635105420335074,18.7331973582105,-21.6850670379541,0.449747821375761
"Mammalia",0.47,"ltr","TRUE","46","p",0.000340405978139335,0.00779404440210651,NA,NA,0.176715466598237
"Mammalia",0.47,"ltr","TRUE","46","beta",2.49095361789808,-2.33747942552277,NA,NA,0.176715466598237
"Mammalia",0.47,"dna","TRUE","46","p",0.00053393055974138,NA,NA,NA,0
"Mammalia",0.47,"dna","TRUE","46","beta",0.789946163038712,NA,NA,NA,0
"Mammalia",0.47,"rc","FALSE","58","p",0.00563465330447186,0.159282823331555,0.120016851646669,0.165829372383715,0.259610475884421
"Mammalia",0.47,"rc","FALSE","58","beta",1.38613568676957,-1.2229313226567,-17641.668489352,27192.336114583,0.259610475884421
"Actinopterygii",0.47,"total","FALSE","41","p",0.131870962794957,0.307669811209788,0.0849877649723258,0.0801557205825436,0.174701426878153
"Actinopterygii",0.47,"total","FALSE","41","beta",2.11475675474396,-1.650667666068,-9.48117448377269,11.0815351471232,0.174701426878153
"Actinopterygii",0.47,"line","FALSE","41","p",8.5511317160104e-17,NA,0.147743387530137,NA,0.0559259816344541
"Actinopterygii",0.47,"line","FALSE","41","beta",0.665309342646193,NA,1.00187499160228,NA,0.0559259816344541
"Actinopterygii",0.47,"sine","FALSE","41","p",4.28061856889884e-18,NA,0.00974539382213366,NA,0.189438680603679
"Actinopterygii",0.47,"sine","FALSE","41","beta",0.634278023259982,NA,16.3246965724407,NA,0.189438680603679
"Actinopterygii",0.47,"ltr","FALSE","41","p",6.08125254129546e-27,NA,NA,NA,0
"Actinopterygii",0.47,"ltr","FALSE","41","beta",0.723107064088075,NA,NA,NA,0
"Actinopterygii",0.47,"dna","FALSE","41","p",4.71188050373319e-15,NA,0.0605777028125844,NA,0.0957627576152356
"Actinopterygii",0.47,"dna","FALSE","41","beta",0.637467888416792,NA,0.953938756989482,NA,0.0957627576152356
"Actinopterygii",0.47,"rc","FALSE","41","p",6.08125254129546e-27,NA,NA,NA,0
"Actinopterygii",0.47,"rc","FALSE","41","beta",0.723107064088075,NA,NA,NA,0
"Sauria",0.47,"total","TRUE","19","p",0.000652292133876742,0.0599051375969331,NA,NA,0.239034071625293
"Sauria",0.47,"total","TRUE","19","beta",1.62553866604779,-0.955590612134992,NA,NA,0.239034071625293
"Sauria",0.47,"line","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,0
"Sauria",0.47,"line","TRUE","19","beta",0.867465882115564,NA,NA,NA,0
"Sauria",0.47,"sine","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,0
