species,contig.name,contig.size.Mbp,contig.gene.count,contig.genedens.geneperMbp,asmbly.size.Mbp
Mustela putorius furo,GL896927.1,15.425804,154,9.98327218471076,2410.758013
Mustela putorius furo,GL896928.1,15.004953,161,10.7297903565576,2410.758013
Mustela putorius furo,GL896929.1,14.820502,216,14.5744051044965,2410.758013
Mustela putorius furo,GL896930.1,14.542784,171,11.7584088438637,2410.758013
Mustela putorius furo,GL896931.1,14.412233,129,8.95072956425281,2410.758013
Mustela putorius furo,GL896932.1,14.402153,166,11.52605447255,2410.758013
Mustela putorius furo,GL896933.1,14.323889,171,11.9380986546321,2410.758013
Mustela putorius furo,GL896934.1,13.584638,119,8.75989481648315,2410.758013
Mustela putorius furo,GL896935.1,13.566748,146,10.7616062449159,2410.758013
Mustela putorius furo,GL896936.1,13.401118,224,16.7150233286506,2410.758013
Mustela putorius furo,GL896937.1,13.248482,176,13.28454082513,2410.758013
Myotis lucifugus,GL429767,64.990205,521,8.01659265423151,2034.5753
Myotis lucifugus,GL429768,39.494369,364,9.21650375019284,2034.5753
Myotis lucifugus,GL429769,32.863254,319,9.70689025499423,2034.5753
Myotis lucifugus,GL429770,30.916457,373,12.0647718462694,2034.5753
Myotis lucifugus,GL429771,22.519077,213,9.4586469951677,2034.5753
Myotis lucifugus,GL429772,20.945196,230,10.9810383249696,2034.5753
Myotis lucifugus,GL429773,20.779464,198,9.52863846728674,2034.5753
Myotis lucifugus,GL429774,20.299087,167,8.22697099628175,2034.5753
Myotis lucifugus,GL429775,18.579217,207,11.1414813659801,2034.5753
Myotis lucifugus,GL429776,16.45034,100,6.07890171266977,2034.5753
Myotis lucifugus,GL429777,16.345109,269,16.4575225530769,2034.5753
Myotis lucifugus,GL429778,16.239124,139,8.55957501155851,2034.5753
Myotis lucifugus,GL429780,15.455535,97,6.27606873524598,2034.5753
Myotis lucifugus,GL429779,15.345766,154,10.0353413443161,2034.5753
Myotis lucifugus,GL429781,15.274826,178,11.6531605662808,2034.5753
Myotis lucifugus,GL429783,15.202523,105,6.90674830750133,2034.5753
Myotis lucifugus,GL429782,15.054126,109,7.24053990248255,2034.5753
Myotis lucifugus,GL429784,14.577598,104,7.13423432310316,2034.5753
Myotis lucifugus,GL429785,13.883066,140,10.0842277923335,2034.5753
Myotis lucifugus,GL429786,12.433467,135,10.8577921186424,2034.5753
Myotis lucifugus,GL429789,12.132627,106,8.73677234122503,2034.5753
Myotis lucifugus,GL429787,11.92026,109,9.1440958502583,2034.5753
Myotis lucifugus,GL429788,11.884854,99,8.32992984179696,2034.5753
Myotis lucifugus,GL429791,11.223881,62,5.52393597187996,2034.5753
Myotis lucifugus,GL429790,11.218282,122,10.8751054751521,2034.5753
Myotis lucifugus,GL429792,10.646666,72,6.76268044850848,2034.5753
Myotis lucifugus,GL429795,10.643064,182,17.1003387746236,2034.5753
Myotis lucifugus,GL429794,10.593136,92,8.68486914545419,2034.5753
Myotis lucifugus,GL429793,10.587614,99,9.35054866941692,2034.5753
Myotis lucifugus,GL429796,9.872594,65,6.58388261484267,2034.5753
Myotis lucifugus,GL429799,9.727728,34,3.49516351608515,2034.5753
Myotis lucifugus,GL429797,9.679605,81,8.36811006234242,2034.5753
Myotis lucifugus,GL429798,9.580343,59,6.15844338767412,2034.5753
Myotis lucifugus,GL429800,9.258337,53,5.72457019008922,2034.5753
Myotis lucifugus,GL429801,9.085641,54,5.94344416646002,2034.5753
Myotis lucifugus,GL429802,9.082911,87,9.57842700429411,2034.5753
Myotis lucifugus,GL429805,8.69534,156,17.9406440691221,2034.5753
Myotis lucifugus,GL429804,8.659433,154,17.7840743152583,2034.5753
Myotis lucifugus,GL429803,8.612855,64,7.4307532171388,2034.5753
Myotis lucifugus,GL429807,8.426861,124,14.714850523819,2034.5753
Myotis lucifugus,GL429806,8.424078,62,7.35985587977699,2034.5753
Myotis lucifugus,GL429808,8.201371,107,13.0465991600673,2034.5753
Myotis lucifugus,GL429809,7.977881,51,6.39267494714449,2034.5753
Myotis lucifugus,GL429811,7.961667,63,7.91291572480989,2034.5753
Myripristis murdjan,3,47.119472,1011,21.4560978102641,835.254674
Myripristis murdjan,13,42.404719,1106,26.0820028072819,835.254674
Myripristis murdjan,1,42.201344,1316,31.1838409696146,835.254674
Myripristis murdjan,5,39.210961,1197,30.5271783570926,835.254674
Myripristis murdjan,14,39.034921,1062,27.2064083337071,835.254674
Myripristis murdjan,9,38.390726,1187,30.9189255759321,835.254674
Myripristis murdjan,4,36.53044,1047,28.6610289939021,835.254674
Myripristis murdjan,8,36.448408,1532,42.0320141280245,835.254674
Myripristis murdjan,17,35.810529,1245,34.7663113270402,835.254674
Myripristis murdjan,6,35.35712,1137,32.157596546325,835.254674
Myripristis murdjan,10,34.95076,902,25.8077363696812,835.254674
Myripristis murdjan,7,34.918058,1261,36.1131194638602,835.254674
Myripristis murdjan,16,34.798541,1196,34.3692570329314,835.254674
Myripristis murdjan,21,33.919319,1028,30.3072122409061,835.254674
Myripristis murdjan,24,33.539878,906,27.0126206183577,835.254674
Myripristis murdjan,15,33.424759,889,26.5970504080523,835.254674
Myripristis murdjan,12,32.414123,938,28.9380033511936,835.254674
Myripristis murdjan,22,31.899175,1056,33.1043044216661,835.254674
Myripristis murdjan,11,31.823041,1092,34.314759547964,835.254674
Myripristis murdjan,20,29.74347,743,24.9802729809266,835.254674
Myripristis murdjan,18,29.228082,998,34.145244289379,835.254674
Myripristis murdjan,19,28.934276,948,32.7639094892162,835.254674
Myripristis murdjan,23,28.196746,700,24.8255596585507,835.254674
Myripristis murdjan,2,21.229906,515,24.2582327024905,835.254674
Myripristis murdjan,CABFVW010000030.1,0.365364,6,16.4219791769304,835.254674
Myripristis murdjan,CABFVW010000031.1,0.178669,8,44.7755346478684,835.254674
Myripristis murdjan,CABFVW010000033.1,0.160457,3,18.6965978424126,835.254674
Myripristis murdjan,CABFVW010000032.1,0.155229,3,19.3262856811549,835.254674
Myripristis murdjan,CABFVW010000034.1,0.154866,2,12.9143905053401,835.254674
Myripristis murdjan,CABFVW010000035.1,0.151816,1,6.58692100964325,835.254674
Myripristis murdjan,CABFVW010000036.1,0.148929,1,6.71460897474636,835.254674
Myripristis murdjan,CABFVW010000037.1,0.121891,2,16.4081023209261,835.254674
Myripristis murdjan,CABFVW010000038.1,0.115923,1,8.6264158104949,835.254674
Myripristis murdjan,CABFVW010000041.1,0.08587,1,11.6455106556423,835.254674
Myripristis murdjan,CABFVW010000042.1,0.082365,3,36.4232380258605,835.254674
Myripristis murdjan,CABFVW010000045.1,0.067744,4,59.0458195559755,835.254674
Myripristis murdjan,CABFVW010000046.1,0.066568,1,15.022232904699,835.254674
Myripristis murdjan,CABFVW010000048.1,0.058605,3,51.1901714870745,835.254674
Myripristis murdjan,CABFVW010000049.1,0.056455,4,70.8528916836418,835.254674
Myripristis murdjan,CABFVW010000051.1,0.054042,1,18.5041264201917,835.254674
Naja naja,1,375.026955,3660,9.7592985016237,1768.535092
Naja naja,2,309.871788,3293,10.6269758252403,1768.535092
Naja naja,3,224.0889,2186,9.75505703316853,1768.535092
Naja naja,4,191.024962,1717,8.98835409793198,1768.535092
Naja naja,Z,154.607413,1718,11.1120156961685,1768.535092
Naja naja,5,62.775154,667,10.6252228389595,1768.535092
Naja naja,6,54.008553,401,7.42474992803455,1768.535092
Naja naja,7,53.796468,669,12.4357606525395,1768.535092
Naja naja,MIC_1,32.026552,454,14.1757376816586,1768.535092
Naja naja,MIC_2,30.264392,272,8.98745958616978,1768.535092
Naja naja,MIC_3,29.932115,627,20.9474004760439,1768.535092
Naja naja,MIC_4,25.974797,382,14.7065634430175,1768.535092
Naja naja,MIC_5,25.174854,343,13.6247066219331,1768.535092
Naja naja,MIC_6,23.367679,416,17.8023671071483,1768.535092
Naja naja,MIC_7,20.042958,423,21.1046692808517,1768.535092
Naja naja,MIC_8,17.750283,451,25.4080456069348,1768.535092
Naja naja,MIC_9,15.339066,432,28.1633836114924,1768.535092
Naja naja,MIC_10,11.847348,306,25.8285651776246,1768.535092
Naja naja,MIC_11,10.772589,248,23.0213925361861,1768.535092
Naja naja,SOZL01000018.1,6.454476,3,0.464793733836798,1768.535092
Naja naja,SOZL01000007.1,3.34052,12,3.59225509800869,1768.535092
Naja naja,SOZL01000005.1,2.385821,6,2.51485756894587,1768.535092
Naja naja,SOZL01000010.1,2.048268,3,1.46465208654336,1768.535092
Naja naja,SOZL01000008.1,1.494857,5,3.34480154289006,1768.535092
Naja naja,SOZL01000022.1,1.456815,3,2.05928686895728,1768.535092
Naja naja,SOZL01000021.1,1.445139,1,0.691974958810191,1768.535092
Naja naja,SOZL01000004.1,1.178559,2,1.69698759247522,1768.535092
Naja naja,SOZL01000024.1,1.169124,3,2.5660237921726,1768.535092
Naja naja,SOZL01000023.1,1.142539,1,0.875243645949941,1768.535092
Naja naja,SOZL01000030.1,1.130288,2,1.76946052687457,1768.535092
Naja naja,SOZL01000027.1,1.092543,1,0.915295782408564,1768.535092
Naja naja,SOZL01000014.1,0.802355,3,3.7389933383602,1768.535092
Naja naja,SOZL01001854.1,0.749392,19,25.3538868843009,1768.535092
Naja naja,SOZL01000493.1,0.749097,1,1.33494060181792,1768.535092
Naja naja,SOZL01000352.1,0.679388,2,2.94382591391076,1768.535092
Nannospalax galili,KL203742.1,15.899586,42,2.64157821467804,3061.40821
Nannospalax galili,KL201351.1,15.589794,173,11.097003590939,3061.40821
Nannospalax galili,KL202741.1,15.27116,102,6.67925684754793,3061.40821
Nannospalax galili,KL203914.1,15.207027,66,4.34009882405022,3061.40821
Nannospalax galili,KL205487.1,14.717427,138,9.37663900082535,3061.40821
Nannospalax galili,KL205289.1,14.432659,99,6.85944287882087,3061.40821
Nannospalax galili,KL205481.1,14.419389,49,3.39820224005331,3061.40821
Nannospalax galili,KL205218.1,13.125515,46,3.50462438997632,3061.40821
Nannospalax galili,KL202557.1,12.937306,99,7.65228866040581,3061.40821
Nannospalax galili,KL200864.1,12.908844,53,4.10571233179361,3061.40821
Nannospalax galili,KL199251.1,12.625532,44,3.48500166171216,3061.40821
Nannospalax galili,KL205174.1,12.543484,82,6.53725870738943,3061.40821
Nannospalax galili,KL200535.1,12.473332,31,2.48530224321777,3061.40821
Nannospalax galili,KL200475.1,11.852372,71,5.99036209798342,3061.40821
Nannospalax galili,KL203085.1,11.687611,59,5.04808039897974,3061.40821
Nannospalax galili,KL201675.1,11.524759,166,14.4037719140157,3061.40821
Nannospalax galili,KL204607.1,11.420348,56,4.9035283338126,3061.40821
Nannospalax galili,KL205464.1,11.402808,42,3.68330327056283,3061.40821
Nannospalax galili,KL203278.1,11.178987,30,2.68360630529403,3061.40821
Nannospalax galili,KL205151.1,10.889499,78,7.16286396646898,3061.40821
Nannospalax galili,KL204411.1,10.867509,26,2.39245258504042,3061.40821
Nannospalax galili,KL202281.1,10.834035,101,9.32247311366448,3061.40821
Nannospalax galili,KL204953.1,10.710224,184,17.179846098457,3061.40821
Nannospalax galili,KL201584.1,10.689408,16,1.49680880363066,3061.40821
Nannospalax galili,KL201107.1,10.605101,59,5.56336049981985,3061.40821
Nannospalax galili,KL200267.1,10.479744,64,6.10701940810768,3061.40821
Nannospalax galili,KL200917.1,10.297911,69,6.70038806899768,3061.40821
Nannospalax galili,KL204029.1,10.083859,39,3.86756697014506,3061.40821
Nannospalax galili,KL205492.1,9.975851,49,4.91186165470996,3061.40821
Nannospalax galili,KL201873.1,9.971703,92,9.22610711530418,3061.40821
Nannospalax galili,KL201248.1,9.852672,47,4.7702795749214,3061.40821
Nannospalax galili,KL202846.1,9.774449,45,4.60384007323584,3061.40821
Nannospalax galili,KL204518.1,9.62302,83,8.62515094014145,3061.40821
Nannospalax galili,KL201001.1,9.5646,31,3.24111829036238,3061.40821
Nannospalax galili,KL204892.1,9.480202,89,9.38798561465251,3061.40821
Nannospalax galili,KL205004.1,9.367054,28,2.98920023307221,3061.40821
Nannospalax galili,KL201639.1,9.193659,52,5.65607229939679,3061.40821
Nannospalax galili,KL199380.1,9.066403,24,2.64713580457432,3061.40821
Nannospalax galili,KL203578.1,9.034643,38,4.20603226934368,3061.40821
Nannospalax galili,KL205478.1,9.025018,61,6.75898928955045,3061.40821
Nannospalax galili,KL204779.1,8.83456,86,9.73449724717473,3061.40821
Nannospalax galili,KL205091.1,8.800395,23,2.61351905226981,3061.40821
Nannospalax galili,KL200119.1,8.794475,78,8.86920481324923,3061.40821
Nannospalax galili,KL205483.1,8.7184,41,4.70269774270508,3061.40821
Nannospalax galili,KL202976.1,8.628817,104,12.0526371112054,3061.40821
Nannospalax galili,KL199435.1,8.554236,40,4.67604587949175,3061.40821
Nannospalax galili,KL203677.1,8.541519,15,1.75612792057244,3061.40821
Nannospalax galili,KL204001.1,8.529723,42,4.92395825749558,3061.40821
Nannospalax galili,KL201315.1,8.509067,91,10.6944744940897,3061.40821
Nannospalax galili,KL202419.1,8.50802,58,6.81709727997819,3061.40821
Nannospalax galili,KL205486.1,8.420578,139,16.5071803859545,3061.40821
Nannospalax galili,KL205493.1,8.354299,43,5.14705063824026,3061.40821
Neogobius melanostomus,VHKM01000009.1,19.396355,720,37.1203764831073,1003.738541
Neogobius melanostomus,VHKM01000037.1,16.490581,597,36.2024843151372,1003.738541
Neogobius melanostomus,VHKM01000212.1,12.883227,464,36.0158211913832,1003.738541
Neogobius melanostomus,VHKM01000042.1,11.917763,362,30.3748278934562,1003.738541
Neogobius melanostomus,VHKM01000058.1,11.90443,540,45.3612646720591,1003.738541
Neogobius melanostomus,VHKM01000131.1,11.57325,387,33.4391808696779,1003.738541
Neogobius melanostomus,VHKM01000047.1,11.115928,239,21.5006790256288,1003.738541
Neogobius melanostomus,VHKM01000073.1,11.035391,403,36.5188691547042,1003.738541
Neogobius melanostomus,VHKM01000004.1,10.620889,381,35.8727033113706,1003.738541
Neogobius melanostomus,VHKM01000006.1,10.332809,321,31.0660924826928,1003.738541
Neogobius melanostomus,VHKM01000028.1,9.927218,255,25.6869547943845,1003.738541
Neogobius melanostomus,VHKM01000181.1,9.636153,410,42.5480998485599,1003.738541
Neogobius melanostomus,VHKM01000077.1,9.185236,194,21.1208508959378,1003.738541
Neogobius melanostomus,VHKM01000158.1,8.585519,367,42.7463965777724,1003.738541
Neogobius melanostomus,VHKM01000067.1,8.442372,402,47.6169493597297,1003.738541
Neogobius melanostomus,VHKM01000057.1,8.434562,137,16.2426928630082,1003.738541
Neogobius melanostomus,VHKM01000069.1,8.097833,123,15.1892487780373,1003.738541
Neogobius melanostomus,VHKM01000258.1,7.899851,347,43.9248790894917,1003.738541
Neogobius melanostomus,VHKM01000071.1,7.628309,353,46.2750001343679,1003.738541
Neogobius melanostomus,VHKM01000035.1,7.59976,256,33.6852742718191,1003.738541
Neogobius melanostomus,VHKM01000222.1,7.270423,276,37.9620277939812,1003.738541
Neogobius melanostomus,VHKM01000048.1,6.852541,323,47.1357996982433,1003.738541
Neogobius melanostomus,VHKM01000106.1,6.441925,200,31.0466203813301,1003.738541
Neogobius melanostomus,VHKM01000153.1,5.867437,145,24.7126641496108,1003.738541
Neogobius melanostomus,VHKM01000061.1,5.772114,123,21.3093504390246,1003.738541
Neogobius melanostomus,VHKM01000281.1,5.762171,216,37.4858712106947,1003.738541
Neogobius melanostomus,VHKM01000007.1,5.721704,123,21.4970924745495,1003.738541
Neogobius melanostomus,VHKM01000122.1,5.698315,106,18.6019902374649,1003.738541
Neogobius melanostomus,VHKM01000274.1,5.561801,157,28.2282663475374,1003.738541
Neogobius melanostomus,VHKM01000493.1,5.556333,239,43.0139806235515,1003.738541
Neogobius melanostomus,VHKM01000223.1,5.464926,184,33.6692573696332,1003.738541
Neogobius melanostomus,VHKM01000280.1,5.399447,257,47.5974669257796,1003.738541
Neogobius melanostomus,VHKM01000055.1,5.356094,148,27.6320766588488,1003.738541
Neogobius melanostomus,VHKM01000221.1,5.338953,216,40.4573705743429,1003.738541
Neogobius melanostomus,VHKM01000393.1,5.32502,287,53.8965111868124,1003.738541
Neogobius melanostomus,VHKM01000079.1,5.308032,115,21.665280088741,1003.738541
Neogobius melanostomus,VHKM01000299.1,5.212552,238,45.6590169268335,1003.738541
Neogobius melanostomus,VHKM01000033.1,5.206391,140,26.8900280443785,1003.738541
Neogobius melanostomus,VHKM01000387.1,5.113771,110,21.5105447623681,1003.738541
Neogobius melanostomus,VHKM01000072.1,5.097745,91,17.8510302104166,1003.738541
Neogobius melanostomus,VHKM01000113.1,5.065007,238,46.9890762243764,1003.738541
Neogobius melanostomus,VHKM01000234.1,5.013407,105,20.9438411842486,1003.738541
Neogobius melanostomus,VHKM01000386.1,4.912383,81,16.4889423320617,1003.738541
Neogobius melanostomus,VHKM01000227.1,4.885657,51,10.4387188867331,1003.738541
Neogobius melanostomus,VHKM01000143.1,4.694299,186,39.6225293701999,1003.738541
Neogobius melanostomus,VHKM01000515.1,4.667179,88,18.8550728395033,1003.738541
Neolamprologus brichardi,JH422273.1,23.8405,609,25.5447662590969,847.893845
Neolamprologus brichardi,JH422274.1,19.631327,478,24.3488379568024,847.893845
Neolamprologus brichardi,JH422275.1,19.510765,626,32.0848516190934,847.893845
Neolamprologus brichardi,JH422276.1,16.571924,522,31.4990582867747,847.893845
Neolamprologus brichardi,JH422277.1,15.631593,514,32.8821253214564,847.893845
Neolamprologus brichardi,JH422278.1,15.169823,369,24.3246081381437,847.893845
Neolamprologus brichardi,JH422279.1,15.066089,564,37.4350636054254,847.893845
Neolamprologus brichardi,JH422280.1,13.932129,346,24.8346824810479,847.893845
Neolamprologus brichardi,JH422281.1,13.701132,491,35.8364549732095,847.893845
Neolamprologus brichardi,JH422282.1,12.214001,374,30.6205968052565,847.893845
Neolamprologus brichardi,JH422283.1,11.183424,498,44.5301903960719,847.893845
Neolamprologus brichardi,JH422284.1,11.141601,361,32.4010884970661,847.893845
Neolamprologus brichardi,JH422285.1,10.688992,402,37.6087848133856,847.893845
Neolamprologus brichardi,JH422286.1,10.418222,416,39.9300379661712,847.893845
Neolamprologus brichardi,JH422287.1,10.076045,334,33.1479265922294,847.893845
Neolamprologus brichardi,JH422288.1,9.779278,399,40.8005580780095,847.893845
Neolamprologus brichardi,JH422289.1,9.080261,314,34.5805037982939,847.893845
Neolamprologus brichardi,JH422290.1,8.714606,340,39.0149594829646,847.893845
Neolamprologus brichardi,JH422291.1,7.75645,298,38.4196378497895,847.893845
Neolamprologus brichardi,JH422292.1,7.577689,251,33.1235552158448,847.893845
Neolamprologus brichardi,JH422293.1,7.245713,378,52.1687789731666,847.893845
Neolamprologus brichardi,JH422294.1,6.946925,198,28.5018191501996,847.893845
Neolamprologus brichardi,JH422295.1,6.880249,164,23.8363466205947,847.893845
Neolamprologus brichardi,JH422296.1,6.819339,268,39.2999966712316,847.893845
Neolamprologus brichardi,JH422297.1,6.619391,221,33.3867571805322,847.893845
Neolamprologus brichardi,JH422298.1,6.558494,128,19.5166756270571,847.893845
Neolamprologus brichardi,JH422299.1,6.505805,154,23.6711675188543,847.893845
Neolamprologus brichardi,JH422300.1,6.265338,193,30.8044035293866,847.893845
Neolamprologus brichardi,JH422301.1,6.22447,175,28.114843512781,847.893845
Neolamprologus brichardi,JH422302.1,6.178487,123,19.9077864855911,847.893845
Neolamprologus brichardi,JH422303.1,6.023737,139,23.075376630819,847.893845
Neolamprologus brichardi,JH422304.1,5.992636,265,44.2209405009749,847.893845
Neolamprologus brichardi,JH422305.1,5.862487,176,30.0213885335695,847.893845
Neolamprologus brichardi,JH422306.1,5.521548,170,30.7884672921434,847.893845
Neolamprologus brichardi,JH422307.1,5.499162,143,26.0039620582191,847.893845
Neolamprologus brichardi,JH422308.1,5.414369,163,30.1050778031568,847.893845
Neolamprologus brichardi,JH422309.1,4.996407,117,23.4168273321209,847.893845
Neolamprologus brichardi,JH422310.1,4.94525,182,36.8029927708407,847.893845
Neolamprologus brichardi,JH422311.1,4.905084,95,19.3676601664722,847.893845
Neolamprologus brichardi,JH422312.1,4.773581,55,11.52174855732,847.893845
Neolamprologus brichardi,JH422313.1,4.730395,115,24.3108662173032,847.893845
Neolamprologus brichardi,JH422314.1,4.677733,123,26.29478852256,847.893845
Neolamprologus brichardi,JH422315.1,4.607815,131,28.4299608382715,847.893845
Neolamprologus brichardi,JH422317.1,4.557031,164,35.9883441653129,847.893845
Neovison vison,FNWR01000001.1,40.310764,355,8.80658079315986,2447.189291
Neovison vison,FNWR01000002.1,30.156051,195,6.46636391482426,2447.189291
Neovison vison,FNWR01000008.1,26.731492,253,9.46449229246164,2447.189291
Neovison vison,FNWR01000007.1,25.673623,267,10.3997787924205,2447.189291
Neovison vison,FNWR01000004.1,24.583572,248,10.0880376537633,2447.189291
Neovison vison,FNWR01000003.1,24.295723,272,11.1953861179599,2447.189291
Neovison vison,FNWR01000025.1,23.883084,187,7.82980958405539,2447.189291
Neovison vison,FNWR01000005.1,23.566322,177,7.5107180492569,2447.189291
Neovison vison,FNWR01000010.1,22.650837,400,17.6593915712695,2447.189291
Neovison vison,FNWR01000006.1,20.477632,113,5.51821616874451,2447.189291
Neovison vison,FNWR01000036.1,19.096779,203,10.6300648920952,2447.189291
Neovison vison,FNWR01000023.1,17.262271,98,5.67712093038048,2447.189291
Neovison vison,FNWR01000030.1,17.225493,108,6.26977701015582,2447.189291
Neovison vison,FNWR01000016.1,16.860163,195,11.5657244832093,2447.189291
Neovison vison,FNWR01000041.1,16.621296,145,8.72374813612609,2447.189291
Neovison vison,FNWR01000064.1,16.23751,78,4.80369219172151,2447.189291
Neovison vison,FNWR01000035.1,15.824318,97,6.1298060365066,2447.189291
Neovison vison,FNWR01000009.1,15.52477,160,10.3061108151683,2447.189291
Neovison vison,FNWR01000011.1,13.97007,91,6.51392584289127,2447.189291
Neovison vison,FNWR01000012.1,13.875073,145,10.4503954681896,2447.189291
Neovison vison,FNWR01000073.1,13.698248,81,5.91316495364955,2447.189291
Neovison vison,FNWR01000013.1,13.687865,74,5.40624852743653,2447.189291
Neovison vison,FNWR01000014.1,13.62486,104,7.63310595485018,2447.189291
Neovison vison,FNWR01000015.1,13.471667,42,3.11765425912027,2447.189291
Neovison vison,FNWR01000020.1,13.461652,70,5.1999561420842,2447.189291
Neovison vison,FNWR01000022.1,13.41589,187,13.9386950847093,2447.189291
Neovison vison,FNWR01000017.1,13.406898,107,7.98096621604789,2447.189291
Neovison vison,FNWR01000018.1,13.25501,214,16.1448388194351,2447.189291
Neovison vison,FNWR01000031.1,13.067163,95,7.27013200952647,2447.189291
Neovison vison,FNWR01000019.1,13.057854,131,10.0322763602656,2447.189291
Nomascus leucogenys,2,163.208435,1561,9.56445664098182,2962.060179
Nomascus leucogenys,3,157.873769,1111,7.03726785670139,2962.060179
Nomascus leucogenys,4,152.096393,1563,10.2763778231085,2962.060179
Nomascus leucogenys,5,143.122389,1042,7.28048216131999,2962.060179
Nomascus leucogenys,X,141.252148,1154,8.16978726581914,2962.060179
Nomascus leucogenys,22a,133.034539,1414,10.6288187310515,2962.060179
Nomascus leucogenys,11,123.690457,982,7.93917351279574,2962.060179
Nomascus leucogenys,1a,122.973662,1119,9.099509454309,2962.060179
Nomascus leucogenys,6,121.039945,1109,9.16226457307131,2962.060179
Nomascus leucogenys,9,118.206036,871,7.36849004901916,2962.060179
Nomascus leucogenys,8,117.381234,1312,11.1772551309181,2962.060179
Nomascus leucogenys,7b,115.14873,1044,9.06653508032611,2962.060179
Nomascus leucogenys,15,110.69073,1045,9.44071829682576,2962.060179
Nomascus leucogenys,13,110.113093,1213,11.0159470318393,2962.060179
Nomascus leucogenys,12,109.391073,1443,13.1912043682029,2962.060179
Nomascus leucogenys,10,106.955855,1635,15.2866806590439,2962.060179
Nomascus leucogenys,18,104.879549,1008,9.61102531056841,2962.060179
Nomascus leucogenys,16,100.215132,669,6.67563856524182,2962.060179
Nomascus leucogenys,17,99.891981,1254,12.5535602302251,2962.060179
Nomascus leucogenys,14,94.967081,1044,10.9932830303587,2962.060179
Nomascus leucogenys,21,86.207423,595,6.90195785112379,2962.060179
Nomascus leucogenys,20,85.365473,524,6.13831308590067,2962.060179
Nomascus leucogenys,19,81.552678,1057,12.9609477692443,2962.060179
Nomascus leucogenys,23,34.552619,373,10.795129596399,2962.060179
Nomascus leucogenys,25,32.716333,271,8.28332441780685,2962.060179
Nomascus leucogenys,24,28.733288,476,16.5661514268746,2962.060179
Nomascus leucogenys,GL397432.1,2.866069,42,14.654218024758,2962.060179
Nomascus leucogenys,GL397444.1,2.617107,73,27.8933952643129,2962.060179
Nomascus leucogenys,GL397460.1,2.19313,103,46.964840205551,2962.060179
Nomascus leucogenys,GL397501.2,1.485088,11,7.40696847594217,2962.060179
Nomascus leucogenys,GL397534.2,1.299845,8,6.15457996915017,2962.060179
Nomascus leucogenys,GL397525.2,1.200634,6,4.99735972827689,2962.060179
Nomascus leucogenys,JH996244.1,1.114564,23,20.6358719642838,2962.060179
Nomascus leucogenys,GL397526.1,1.093628,15,13.7158156155475,2962.060179
Nomascus leucogenys,GL397538.1,0.914426,23,25.152390680055,2962.060179
Nomascus leucogenys,GL397566.1,0.718086,6,8.3555451575438,2962.060179
Nomascus leucogenys,JH996241.1,0.540987,7,12.9393127746138,2962.060179
Nomascus leucogenys,GL397581.1,0.494697,3,6.06431815838786,2962.060179
Nomascus leucogenys,GL397613.1,0.455154,4,8.78823431190322,2962.060179
Nomascus leucogenys,GL397620.1,0.448091,2,4.46337909040798,2962.060179
Nomascus leucogenys,GL397579.2,0.430379,4,9.29413377511449,2962.060179
Nomascus leucogenys,GL397621.2,0.362635,1,2.75759372371669,2962.060179
Nomascus leucogenys,GL397632.1,0.352655,2,5.67126511746608,2962.060179
Nomascus leucogenys,GL397607.2,0.335829,7,20.8439414106584,2962.060179
Nomascus leucogenys,GL397644.1,0.304233,2,6.57390881331085,2962.060179
Nomascus leucogenys,GL397604.1,0.297174,6,20.1901916049183,2962.060179
Notamacropus eugenii,GeneScaffold_4975,0.542876,1,1.84204127646092,2955.773937
Notamacropus eugenii,GeneScaffold_7147,0.492655,1,2.0298180268139,2955.773937
Notamacropus eugenii,GeneScaffold_421,0.455991,2,4.38605147908621,2955.773937
Notamacropus eugenii,GeneScaffold_7681,0.441647,1,2.26425176668244,2955.773937
Notamacropus eugenii,GeneScaffold_9689,0.416275,1,2.40225812263528,2955.773937
Notamacropus eugenii,GeneScaffold_9738,0.404039,1,2.47500860065489,2955.773937
Notamacropus eugenii,GeneScaffold_3464,0.393071,1,2.54406964645064,2955.773937
Notamacropus eugenii,GeneScaffold_5884,0.392762,1,2.54607115759671,2955.773937
Notamacropus eugenii,GeneScaffold_6580,0.377118,1,2.65168992198728,2955.773937
Notamacropus eugenii,GeneScaffold_7780,0.373636,1,2.67640163153443,2955.773937
Notamacropus eugenii,GeneScaffold_9825,0.366151,4,10.9244546648787,2955.773937
Notamacropus eugenii,GeneScaffold_6223,0.351046,1,2.84862952433584,2955.773937
Notamacropus eugenii,GeneScaffold_7924,0.350824,1,2.85043212551023,2955.773937
Notamacropus eugenii,GeneScaffold_5650,0.346614,1,2.88505369084919,2955.773937
Notamacropus eugenii,GeneScaffold_4066,0.343728,2,5.81855420565098,2955.773937
Notamacropus eugenii,GeneScaffold_9443,0.342803,1,2.91712732969081,2955.773937
Notechis scutatus,ULFQ01000001.1,50.92179,587,11.5274816537282,1665.525958
Notechis scutatus,ULFQ01000002.1,40.034181,322,8.04312694694566,1665.525958
Notechis scutatus,ULFQ01000003.1,30.806214,219,7.1089553555656,1665.525958
Notechis scutatus,ULFQ01000004.1,28.679914,319,11.1227669650613,1665.525958
Notechis scutatus,ULFQ01000005.1,24.01257,229,9.53667183479319,1665.525958
Notechis scutatus,ULFQ01000006.1,23.806512,263,11.047397451588,1665.525958
