"species","clade","class","order","family","chromnum.1n","chromnum.est","chromnum.source","chromnum.database","est.gnsz.Mbp","est.gnsz.source","est.gnsz.db","asmblysize.Mbp","beta","pval.beta","rsq","cv","weightcv","repcontent.Mbp","repcontent.pctcvrg","k2p.mean","k2p.median","name","size.Mbp","genecount","genedens"
"Microtus ochrogaster","Mammalia","Mammalia","Rodentia","Cricetidae",27,NA,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W√ºhlm√§usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f√ºr Verebungsforschung 43: 88-91.","",2806.86,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W¸hlm‰usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f¸r Verebungsforschung 43: 88-91.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2287.340943,10.5695541328567,9.43492992183812e-15,0.806208409677141,0.292813252250643,0.282471468907727,609.462221,26.6450099127177,19.2837611537533,20.0587877454551,"JH996430.1",15.306438,111,7.25185049585018
"Microtus ochrogaster","Mammalia","Mammalia","Rodentia","Cricetidae",27,NA,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W√ºhlm√§usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f√ºr Verebungsforschung 43: 88-91.","",2806.86,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W¸hlm‰usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f¸r Verebungsforschung 43: 88-91.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2287.340943,10.5695541328567,9.43492992183812e-15,0.806208409677141,0.292813252250643,0.282471468907727,609.462221,26.6450099127177,19.2837611537533,20.0587877454551,"JH996429.1",16.156543,130,8.04627574104188
"Microtus ochrogaster","Mammalia","Mammalia","Rodentia","Cricetidae",27,NA,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W√ºhlm√§usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f√ºr Verebungsforschung 43: 88-91.","",2806.86,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W¸hlm‰usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f¸r Verebungsforschung 43: 88-91.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2287.340943,10.5695541328567,9.43492992183812e-15,0.806208409677141,0.292813252250643,0.282471468907727,609.462221,26.6450099127177,19.2837611537533,20.0587877454551,"JH996437.1",12.123537,82,6.76370270491194
"Microtus ochrogaster","Mammalia","Mammalia","Rodentia","Cricetidae",27,NA,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W√ºhlm√§usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f√ºr Verebungsforschung 43: 88-91.","",2806.86,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W¸hlm‰usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f¸r Verebungsforschung 43: 88-91.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2287.340943,10.5695541328567,9.43492992183812e-15,0.806208409677141,0.292813252250643,0.282471468907727,609.462221,26.6450099127177,19.2837611537533,20.0587877454551,"10",86.001432,922,10.720751719576
"Microtus ochrogaster","Mammalia","Mammalia","Rodentia","Cricetidae",27,NA,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W√ºhlm√§usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f√ºr Verebungsforschung 43: 88-91.","",2806.86,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W¸hlm‰usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f¸r Verebungsforschung 43: 88-91.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2287.340943,10.5695541328567,9.43492992183812e-15,0.806208409677141,0.292813252250643,0.282471468907727,609.462221,26.6450099127177,19.2837611537533,20.0587877454551,"LG2",54.861783,618,11.2646721671441
"Microtus ochrogaster","Mammalia","Mammalia","Rodentia","Cricetidae",27,NA,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W√ºhlm√§usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f√ºr Verebungsforschung 43: 88-91.","",2806.86,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W¸hlm‰usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f¸r Verebungsforschung 43: 88-91.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2287.340943,10.5695541328567,9.43492992183812e-15,0.806208409677141,0.292813252250643,0.282471468907727,609.462221,26.6450099127177,19.2837611537533,20.0587877454551,"LG3",48.041176,328,6.82747649641216
"Microtus ochrogaster","Mammalia","Mammalia","Rodentia","Cricetidae",27,NA,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W√ºhlm√§usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f√ºr Verebungsforschung 43: 88-91.","",2806.86,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W¸hlm‰usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f¸r Verebungsforschung 43: 88-91.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2287.340943,10.5695541328567,9.43492992183812e-15,0.806208409677141,0.292813252250643,0.282471468907727,609.462221,26.6450099127177,19.2837611537533,20.0587877454551,"4",92.994323,1049,11.2802584734124
"Microtus ochrogaster","Mammalia","Mammalia","Rodentia","Cricetidae",27,NA,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W√ºhlm√§usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f√ºr Verebungsforschung 43: 88-91.","",2806.86,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W¸hlm‰usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f¸r Verebungsforschung 43: 88-91.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2287.340943,10.5695541328567,9.43492992183812e-15,0.806208409677141,0.292813252250643,0.282471468907727,609.462221,26.6450099127177,19.2837611537533,20.0587877454551,"JH996431.1",41.749222,410,9.82054228459634
"Microtus ochrogaster","Mammalia","Mammalia","Rodentia","Cricetidae",27,NA,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W√ºhlm√§usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f√ºr Verebungsforschung 43: 88-91.","",2806.86,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W¸hlm‰usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f¸r Verebungsforschung 43: 88-91.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2287.340943,10.5695541328567,9.43492992183812e-15,0.806208409677141,0.292813252250643,0.282471468907727,609.462221,26.6450099127177,19.2837611537533,20.0587877454551,"JH996434.1",17.97158,172,9.57066657466956
"Microtus ochrogaster","Mammalia","Mammalia","Rodentia","Cricetidae",27,NA,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W√ºhlm√§usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f√ºr Verebungsforschung 43: 88-91.","",2806.86,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W¸hlm‰usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f¸r Verebungsforschung 43: 88-91.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2287.340943,10.5695541328567,9.43492992183812e-15,0.806208409677141,0.292813252250643,0.282471468907727,609.462221,26.6450099127177,19.2837611537533,20.0587877454551,"26",15.43476,87,5.63662797477901
"Microtus ochrogaster","Mammalia","Mammalia","Rodentia","Cricetidae",27,NA,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W√ºhlm√§usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f√ºr Verebungsforschung 43: 88-91.","",2806.86,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W¸hlm‰usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f¸r Verebungsforschung 43: 88-91.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2287.340943,10.5695541328567,9.43492992183812e-15,0.806208409677141,0.292813252250643,0.282471468907727,609.462221,26.6450099127177,19.2837611537533,20.0587877454551,"24",37.156218,311,8.37006608153715
"Microtus ochrogaster","Mammalia","Mammalia","Rodentia","Cricetidae",27,NA,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W√ºhlm√§usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f√ºr Verebungsforschung 43: 88-91.","",2806.86,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W¸hlm‰usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f¸r Verebungsforschung 43: 88-91.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2287.340943,10.5695541328567,9.43492992183812e-15,0.806208409677141,0.292813252250643,0.282471468907727,609.462221,26.6450099127177,19.2837611537533,20.0587877454551,"LG1",58.015819,562,9.6870131230932
"Microtus ochrogaster","Mammalia","Mammalia","Rodentia","Cricetidae",27,NA,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W√ºhlm√§usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f√ºr Verebungsforschung 43: 88-91.","",2806.86,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W¸hlm‰usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f¸r Verebungsforschung 43: 88-91.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2287.340943,10.5695541328567,9.43492992183812e-15,0.806208409677141,0.292813252250643,0.282471468907727,609.462221,26.6450099127177,19.2837611537533,20.0587877454551,"1",126.672627,1005,7.93383719751861
"Microtus ochrogaster","Mammalia","Mammalia","Rodentia","Cricetidae",27,NA,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W√ºhlm√§usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f√ºr Verebungsforschung 43: 88-91.","",2806.86,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W¸hlm‰usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f¸r Verebungsforschung 43: 88-91.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2287.340943,10.5695541328567,9.43492992183812e-15,0.806208409677141,0.292813252250643,0.282471468907727,609.462221,26.6450099127177,19.2837611537533,20.0587877454551,"2",98.408828,936,9.51134180766791
"Microtus ochrogaster","Mammalia","Mammalia","Rodentia","Cricetidae",27,NA,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W√ºhlm√§usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f√ºr Verebungsforschung 43: 88-91.","",2806.86,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W¸hlm‰usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f¸r Verebungsforschung 43: 88-91.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2287.340943,10.5695541328567,9.43492992183812e-15,0.806208409677141,0.292813252250643,0.282471468907727,609.462221,26.6450099127177,19.2837611537533,20.0587877454551,"15",46.045664,643,13.9643984719169
"Microtus ochrogaster","Mammalia","Mammalia","Rodentia","Cricetidae",27,NA,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W√ºhlm√§usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f√ºr Verebungsforschung 43: 88-91.","",2806.86,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W¸hlm‰usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f¸r Verebungsforschung 43: 88-91.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2287.340943,10.5695541328567,9.43492992183812e-15,0.806208409677141,0.292813252250643,0.282471468907727,609.462221,26.6450099127177,19.2837611537533,20.0587877454551,"LG10",18.700958,117,6.25636397878654
"Microtus ochrogaster","Mammalia","Mammalia","Rodentia","Cricetidae",27,NA,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W√ºhlm√§usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f√ºr Verebungsforschung 43: 88-91.","",2806.86,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W¸hlm‰usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f¸r Verebungsforschung 43: 88-91.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2287.340943,10.5695541328567,9.43492992183812e-15,0.806208409677141,0.292813252250643,0.282471468907727,609.462221,26.6450099127177,19.2837611537533,20.0587877454551,"JH996435.1",17.366687,110,6.33396571263132
"Microtus ochrogaster","Mammalia","Mammalia","Rodentia","Cricetidae",27,NA,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W√ºhlm√§usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f√ºr Verebungsforschung 43: 88-91.","",2806.86,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W¸hlm‰usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f¸r Verebungsforschung 43: 88-91.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2287.340943,10.5695541328567,9.43492992183812e-15,0.806208409677141,0.292813252250643,0.282471468907727,609.462221,26.6450099127177,19.2837611537533,20.0587877454551,"X",61.813736,440,7.11815898006877
"Microtus ochrogaster","Mammalia","Mammalia","Rodentia","Cricetidae",27,NA,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W√ºhlm√§usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f√ºr Verebungsforschung 43: 88-91.","",2806.86,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W¸hlm‰usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f¸r Verebungsforschung 43: 88-91.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2287.340943,10.5695541328567,9.43492992183812e-15,0.806208409677141,0.292813252250643,0.282471468907727,609.462221,26.6450099127177,19.2837611537533,20.0587877454551,"22",34.839539,332,9.52940278572572
"Microtus ochrogaster","Mammalia","Mammalia","Rodentia","Cricetidae",27,NA,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W√ºhlm√§usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f√ºr Verebungsforschung 43: 88-91.","",2806.86,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W¸hlm‰usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f¸r Verebungsforschung 43: 88-91.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2287.340943,10.5695541328567,9.43492992183812e-15,0.806208409677141,0.292813252250643,0.282471468907727,609.462221,26.6450099127177,19.2837611537533,20.0587877454551,"LG8",26.584176,436,16.4007340306504
"Microtus ochrogaster","Mammalia","Mammalia","Rodentia","Cricetidae",27,NA,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W√ºhlm√§usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f√ºr Verebungsforschung 43: 88-91.","",2806.86,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W¸hlm‰usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f¸r Verebungsforschung 43: 88-91.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2287.340943,10.5695541328567,9.43492992183812e-15,0.806208409677141,0.292813252250643,0.282471468907727,609.462221,26.6450099127177,19.2837611537533,20.0587877454551,"16",62.639585,586,9.35510667894751
"Microtus ochrogaster","Mammalia","Mammalia","Rodentia","Cricetidae",27,NA,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W√ºhlm√§usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f√ºr Verebungsforschung 43: 88-91.","",2806.86,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W¸hlm‰usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f¸r Verebungsforschung 43: 88-91.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2287.340943,10.5695541328567,9.43492992183812e-15,0.806208409677141,0.292813252250643,0.282471468907727,609.462221,26.6450099127177,19.2837611537533,20.0587877454551,"21",51.076971,517,10.1219784548305
"Microtus ochrogaster","Mammalia","Mammalia","Rodentia","Cricetidae",27,NA,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W√ºhlm√§usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f√ºr Verebungsforschung 43: 88-91.","",2806.86,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W¸hlm‰usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f¸r Verebungsforschung 43: 88-91.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2287.340943,10.5695541328567,9.43492992183812e-15,0.806208409677141,0.292813252250643,0.282471468907727,609.462221,26.6450099127177,19.2837611537533,20.0587877454551,"JH996428.1",37.003552,363,9.80986906338073
"Microtus ochrogaster","Mammalia","Mammalia","Rodentia","Cricetidae",27,NA,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W√ºhlm√§usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f√ºr Verebungsforschung 43: 88-91.","",2806.86,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W¸hlm‰usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f¸r Verebungsforschung 43: 88-91.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2287.340943,10.5695541328567,9.43492992183812e-15,0.806208409677141,0.292813252250643,0.282471468907727,609.462221,26.6450099127177,19.2837611537533,20.0587877454551,"19",65.020687,399,6.13650852381797
"Microtus ochrogaster","Mammalia","Mammalia","Rodentia","Cricetidae",27,NA,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W√ºhlm√§usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f√ºr Verebungsforschung 43: 88-91.","",2806.86,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W¸hlm‰usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f¸r Verebungsforschung 43: 88-91.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2287.340943,10.5695541328567,9.43492992183812e-15,0.806208409677141,0.292813252250643,0.282471468907727,609.462221,26.6450099127177,19.2837611537533,20.0587877454551,"JH996433.1",19.082783,178,9.32777991553957
"Microtus ochrogaster","Mammalia","Mammalia","Rodentia","Cricetidae",27,NA,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W√ºhlm√§usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f√ºr Verebungsforschung 43: 88-91.","",2806.86,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W¸hlm‰usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f¸r Verebungsforschung 43: 88-91.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2287.340943,10.5695541328567,9.43492992183812e-15,0.806208409677141,0.292813252250643,0.282471468907727,609.462221,26.6450099127177,19.2837611537533,20.0587877454551,"LG7_11",27.26761,222,8.14152762196613
"Microtus ochrogaster","Mammalia","Mammalia","Rodentia","Cricetidae",27,NA,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W√ºhlm√§usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f√ºr Verebungsforschung 43: 88-91.","",2806.86,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W¸hlm‰usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f¸r Verebungsforschung 43: 88-91.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2287.340943,10.5695541328567,9.43492992183812e-15,0.806208409677141,0.292813252250643,0.282471468907727,609.462221,26.6450099127177,19.2837611537533,20.0587877454551,"17",35.846924,304,8.48050449182195
"Microtus ochrogaster","Mammalia","Mammalia","Rodentia","Cricetidae",27,NA,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W√ºhlm√§usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f√ºr Verebungsforschung 43: 88-91.","",2806.86,"Schmid, W. and M.F. Leppert (1968). Karyotyp, Heterochromatin und DNS-Werte bei 13 Arten von W¸hlm‰usen (Microtinae, Mammalia-Rodentia). Archiv der Julius Klaus - Stiftung f¸r Verebungsforschung 43: 88-91.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",2287.340943,10.5695541328567,9.43492992183812e-15,0.806208409677141,0.292813252250643,0.282471468907727,609.462221,26.6450099127177,19.2837611537533,20.0587877454551,"JH996432.1",25.865132,116,4.48480216532434
"Mola mola","Actinopterygii","Actinopterygii","Tetraodontiformes","Molidae",23,NA,"Nakatsubo, T. (2008). A study on the reproductive biology of ocean sunfish Mola mola. https://www.oceansunfish.org/NakatsuboDissertationsSum.pdf","",821.52,"Brainerd, E.L., S.S. Slutz, E.K. Hall, and R.W. Phillis (2001). Patterns of genome size evolution in tetraodontiform fishes. Evolution 55: 2363-2368.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",639.451992,29.4933189124148,6.81540873595006e-06,0.727728092104674,0.205998408928209,0.184626915228967,124.074401,19.403239422546,13.2046999525712,14.0453756173342,"KV751334.1",32.686547,868,26.5552675233637
"Mola mola","Actinopterygii","Actinopterygii","Tetraodontiformes","Molidae",23,NA,"Nakatsubo, T. (2008). A study on the reproductive biology of ocean sunfish Mola mola. https://www.oceansunfish.org/NakatsuboDissertationsSum.pdf","",821.52,"Brainerd, E.L., S.S. Slutz, E.K. Hall, and R.W. Phillis (2001). Patterns of genome size evolution in tetraodontiform fishes. Evolution 55: 2363-2368.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",639.451992,29.4933189124148,6.81540873595006e-06,0.727728092104674,0.205998408928209,0.184626915228967,124.074401,19.403239422546,13.2046999525712,14.0453756173342,"KV751324.1",24.626513,836,33.9471528104689
"Mola mola","Actinopterygii","Actinopterygii","Tetraodontiformes","Molidae",23,NA,"Nakatsubo, T. (2008). A study on the reproductive biology of ocean sunfish Mola mola. https://www.oceansunfish.org/NakatsuboDissertationsSum.pdf","",821.52,"Brainerd, E.L., S.S. Slutz, E.K. Hall, and R.W. Phillis (2001). Patterns of genome size evolution in tetraodontiform fishes. Evolution 55: 2363-2368.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",639.451992,29.4933189124148,6.81540873595006e-06,0.727728092104674,0.205998408928209,0.184626915228967,124.074401,19.403239422546,13.2046999525712,14.0453756173342,"KV751319.1",21.819443,853,39.0935735618916
"Mola mola","Actinopterygii","Actinopterygii","Tetraodontiformes","Molidae",23,NA,"Nakatsubo, T. (2008). A study on the reproductive biology of ocean sunfish Mola mola. https://www.oceansunfish.org/NakatsuboDissertationsSum.pdf","",821.52,"Brainerd, E.L., S.S. Slutz, E.K. Hall, and R.W. Phillis (2001). Patterns of genome size evolution in tetraodontiform fishes. Evolution 55: 2363-2368.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",639.451992,29.4933189124148,6.81540873595006e-06,0.727728092104674,0.205998408928209,0.184626915228967,124.074401,19.403239422546,13.2046999525712,14.0453756173342,"KV751318.1",14.220794,547,38.4648002073583
"Mola mola","Actinopterygii","Actinopterygii","Tetraodontiformes","Molidae",23,NA,"Nakatsubo, T. (2008). A study on the reproductive biology of ocean sunfish Mola mola. https://www.oceansunfish.org/NakatsuboDissertationsSum.pdf","",821.52,"Brainerd, E.L., S.S. Slutz, E.K. Hall, and R.W. Phillis (2001). Patterns of genome size evolution in tetraodontiform fishes. Evolution 55: 2363-2368.","Gregory, T.R. (2024). Animal Genome Size Database. http://www.genomesize.com.",639.451992,29.4933189124148,6.81540873595006e-06,0.727728092104674,0.205998408928209,0.184626915228967,124.074401,19.403239422546,13.2046999525712,14.0453756173342,"KV751317.1",24.902066,797,32.0053765820073
