species,contig.name,contig.size_bp,contig.gene.count,contig.gene.dens_genes.per.bp,asmbly.size_bp,asmbly.gene.count,species.rsquared,species.pvalue
Lynx canadensis,B2,152753185,1293,8.46463528731005e-06,2408883772,22832,0.442853354413845,0.00112094233207578
Lynx canadensis,B3,146106016,1586,1.08551313862394e-05,2408883772,22832,0.442853354413845,0.00112094233207578
Lynx canadensis,B4,141311636,1391,9.84349229386885e-06,2408883772,22832,0.442853354413845,0.00112094233207578
Lynx canadensis,A3,139831168,1313,9.38989510550323e-06,2408883772,22832,0.442853354413845,0.00112094233207578
Lynx canadensis,X,122081366,886,7.25745483549062e-06,2408883772,22832,0.442853354413845,0.00112094233207578
Lynx canadensis,D1,115715915,1583,1.3680054295038e-05,2408883772,22832,0.442853354413845,0.00112094233207578
Lynx canadensis,D3,93448339,800,8.56087982473396e-06,2408883772,22832,0.442853354413845,0.00112094233207578
Lynx canadensis,D4,93445709,902,9.65266366591536e-06,2408883772,22832,0.442853354413845,0.00112094233207578
Lynx canadensis,D2,87252839,718,8.22895860156482e-06,2408883772,22832,0.442853354413845,0.00112094233207578
Lynx canadensis,F2,83270606,509,6.11260112602039e-06,2408883772,22832,0.442853354413845,0.00112094233207578
Lynx canadensis,F1,69073222,770,1.11475905959621e-05,2408883772,22832,0.442853354413845,0.00112094233207578
Lynx canadensis,E2,61563313,1228,1.99469447006531e-05,2408883772,22832,0.442853354413845,0.00112094233207578
Lynx canadensis,E1,60670153,1233,2.03230079212096e-05,2408883772,22832,0.442853354413845,0.00112094233207578
Lynx canadensis,E3,41050830,744,1.81238722822413e-05,2408883772,22832,0.442853354413845,0.00112094233207578
Macaca fascicularis,1,223606306,3509,1.56927595771829e-05,2906138557,38503,0.484946036981008,0.000191278170998177
Macaca fascicularis,2,194592313,2009,1.03241488269889e-05,2906138557,38503,0.484946036981008,0.000191278170998177
Macaca fascicularis,5,186553353,1536,8.2335695140253e-06,2906138557,38503,0.484946036981008,0.000191278170998177
Macaca fascicularis,3,186444865,2440,1.30869788234715e-05,2906138557,38503,0.484946036981008,0.000191278170998177
Macaca fascicularis,6,179102756,1743,9.73184354572411e-06,2906138557,38503,0.484946036981008,0.000191278170998177
Macaca fascicularis,7,171798370,2723,1.58499757593742e-05,2906138557,38503,0.484946036981008,0.000191278170998177
Macaca fascicularis,4,171057148,2014,1.17738429732267e-05,2906138557,38503,0.484946036981008,0.000191278170998177
Macaca fascicularis,X,150377965,1692,1.12516484712371e-05,2906138557,38503,0.484946036981008,0.000191278170998177
Macaca fascicularis,8,144116383,1581,1.09703003023605e-05,2906138557,38503,0.484946036981008,0.000191278170998177
Macaca fascicularis,11,132457180,1932,1.45858457805005e-05,2906138557,38503,0.484946036981008,0.000191278170998177
Macaca fascicularis,9,131032084,1574,1.20123251645757e-05,2906138557,38503,0.484946036981008,0.000191278170998177
Macaca fascicularis,12,130596009,1279,9.79356114933037e-06,2906138557,38503,0.484946036981008,0.000191278170998177
Macaca fascicularis,14,125104124,2079,1.6618157207991e-05,2906138557,38503,0.484946036981008,0.000191278170998177
Macaca fascicularis,15,111111006,1485,1.3365012643302e-05,2906138557,38503,0.484946036981008,0.000191278170998177
Macaca fascicularis,13,108762655,1373,1.26238183501497e-05,2906138557,38503,0.484946036981008,0.000191278170998177
Macaca fascicularis,10,96731059,1909,1.97351297477266e-05,2906138557,38503,0.484946036981008,0.000191278170998177
Macaca fascicularis,17,95081867,782,8.22449142695105e-06,2906138557,38503,0.484946036981008,0.000191278170998177
Macaca fascicularis,16,79120393,1926,2.43426495619151e-05,2906138557,38503,0.484946036981008,0.000191278170998177
Macaca fascicularis,20,75859114,1446,1.90616515768956e-05,2906138557,38503,0.484946036981008,0.000191278170998177
Macaca fascicularis,18,73713002,773,1.04866167301123e-05,2906138557,38503,0.484946036981008,0.000191278170998177
Macaca fascicularis,19,58824109,1929,3.27926768937546e-05,2906138557,38503,0.484946036981008,0.000191278170998177
Macaca fascicularis,MU018701.1,11874780,86,7.24223943517269e-06,2906138557,38503,0.484946036981008,0.000191278170998177
Macaca mulatta,1,223616942,1815,8.11655853875329e-06,2971314966,20422,0.582935158538111,2.15691285280834e-05
Macaca mulatta,2,196197964,1052,5.3619312787568e-06,2971314966,20422,0.582935158538111,2.15691285280834e-05
Macaca mulatta,5,187317192,862,4.60181999738711e-06,2971314966,20422,0.582935158538111,2.15691285280834e-05
Macaca mulatta,3,185288947,1212,6.54113491184123e-06,2971314966,20422,0.582935158538111,2.15691285280834e-05
Macaca mulatta,6,179085566,995,5.55600332413166e-06,2971314966,20422,0.582935158538111,2.15691285280834e-05
Macaca mulatta,4,169963040,1021,6.00718838636918e-06,2971314966,20422,0.582935158538111,2.15691285280834e-05
Macaca mulatta,7,169868564,1620,9.53678515820031e-06,2971314966,20422,0.582935158538111,2.15691285280834e-05
Macaca mulatta,X,153388924,1040,6.78015056680364e-06,2971314966,20422,0.582935158538111,2.15691285280834e-05
Macaca mulatta,8,145679320,804,5.51897139552821e-06,2971314966,20422,0.582935158538111,2.15691285280834e-05
Macaca mulatta,9,134124166,888,6.62073082340732e-06,2971314966,20422,0.582935158538111,2.15691285280834e-05
Macaca mulatta,11,133066086,972,7.30464109389976e-06,2971314966,20422,0.582935158538111,2.15691285280834e-05
Macaca mulatta,12,130043856,723,5.55966288787992e-06,2971314966,20422,0.582935158538111,2.15691285280834e-05
Macaca mulatta,14,128056306,961,7.50451133581817e-06,2971314966,20422,0.582935158538111,2.15691285280834e-05
Macaca mulatta,15,113283604,762,6.72648091245402e-06,2971314966,20422,0.582935158538111,2.15691285280834e-05
Macaca mulatta,13,108737130,757,6.9617434265554e-06,2971314966,20422,0.582935158538111,2.15691285280834e-05
Macaca mulatta,10,99517758,901,9.05366055372751e-06,2971314966,20422,0.582935158538111,2.15691285280834e-05
Macaca mulatta,17,95433459,454,4.75724137799511e-06,2971314966,20422,0.582935158538111,2.15691285280834e-05
Macaca mulatta,16,79627064,935,1.17422387945887e-05,2971314966,20422,0.582935158538111,2.15691285280834e-05
Macaca mulatta,20,77137495,698,9.0487771219431e-06,2971314966,20422,0.582935158538111,2.15691285280834e-05
Macaca mulatta,18,74474043,424,5.69325879085146e-06,2971314966,20422,0.582935158538111,2.15691285280834e-05
Macaca mulatta,19,58315233,884,1.51589894187682e-05,2971314966,20422,0.582935158538111,2.15691285280834e-05
Macaca mulatta,Y,11753682,62,5.2749427796328e-06,2971314966,20422,0.582935158538111,2.15691285280834e-05
Macaca nemestrina,KQ009060.1,63123227,415,6.57444208294357e-06,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ006730.1,56261439,471,8.37163087847789e-06,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ005701.1,44674081,654,1.46393610200957e-05,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ004830.1,41818005,406,9.70873670324541e-06,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ004939.1,40319822,215,5.33236481053909e-06,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ004607.1,40200012,456,1.13432801960358e-05,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ005050.1,39453387,184,4.66373140536705e-06,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ006731.1,31540782,207,6.56293176244013e-06,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ005480.1,31049660,146,4.70214488661068e-06,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ008743.1,30496662,294,9.64039933288437e-06,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ005591.1,29577158,291,9.83867347904082e-06,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ006137.1,28977278,206,7.10901831428059e-06,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ009282.1,26856881,440,1.63831384590042e-05,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ006443.1,26754465,166,6.20457183501894e-06,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ005373.1,26466322,291,1.09951054022542e-05,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ007139.1,26345091,329,1.24880950306833e-05,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ007436.1,26203571,218,8.31947676139256e-06,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ007845.1,26059670,186,7.1374656701332e-06,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ009171.1,25972781,182,7.00733587211936e-06,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ007038.1,25927173,140,5.39974026477935e-06,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ006837.1,25006431,214,8.55779859189022e-06,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ009391.1,24368223,232,9.52059573650487e-06,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ005157.1,23677901,137,5.78598584393101e-06,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ007239.1,23506373,301,1.28050380209656e-05,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ008945.1,23083556,135,5.84831903715355e-06,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ007533.1,22693604,152,6.69792246308696e-06,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ009061.1,22633747,141,6.22963577351996e-06,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ004606.1,22034461,617,2.80015925962518e-05,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ007637.1,21299586,241,1.1314773911568e-05,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ005265.1,21039004,204,9.6962764967391e-06,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ005813.1,21025059,379,1.8026108749564e-05,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ008437.1,20621393,162,7.85591933580821e-06,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ009072.1,20587404,241,1.1706186948097e-05,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ007744.1,20484483,322,1.57192153690186e-05,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ009049.1,20287406,169,8.33029121613675e-06,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ008744.1,19884865,94,4.72721338565789e-06,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ008139.1,19675229,166,8.43700472304541e-06,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ009138.1,19669406,108,5.49076062591824e-06,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ009392.1,18832826,125,6.63734693879718e-06,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ009116.1,18804593,100,5.31784974022038e-06,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ006343.1,18395747,141,7.66481513362844e-06,2948703511,28822,0.286222775078971,0.00015580428993008
Macaca nemestrina,KQ009238.1,18038377,93,5.15567448224416e-06,2948703511,28822,0.286222775078971,0.00015580428993008
Malurus cyaneus samueli,2,163994238,1851,1.12869819243283e-05,1078874851,16089,0.948922870947127,6.06916867888448e-14
Malurus cyaneus samueli,1,125327729,1344,1.07238837783457e-05,1078874851,16089,0.948922870947127,6.06916867888448e-14
Malurus cyaneus samueli,3,108862264,1141,1.04811342156176e-05,1078874851,16089,0.948922870947127,6.06916867888448e-14
Malurus cyaneus samueli,4,72114811,840,1.1648092650482e-05,1078874851,16089,0.948922870947127,6.06916867888448e-14
Malurus cyaneus samueli,Z,68919493,623,9.03953254560361e-06,1078874851,16089,0.948922870947127,6.06916867888448e-14
Malurus cyaneus samueli,1A,68113514,866,1.27140702210724e-05,1078874851,16089,0.948922870947127,6.06916867888448e-14
Malurus cyaneus samueli,5,54648960,933,1.70726030284931e-05,1078874851,16089,0.948922870947127,6.06916867888448e-14
Malurus cyaneus samueli,7,35833528,539,1.50417787497787e-05,1078874851,16089,0.948922870947127,6.06916867888448e-14
Malurus cyaneus samueli,6,33730512,543,1.60981843382632e-05,1078874851,16089,0.948922870947127,6.06916867888448e-14
Malurus cyaneus samueli,8,30903845,552,1.78618550539585e-05,1078874851,16089,0.948922870947127,6.06916867888448e-14
Malurus cyaneus samueli,9,24524688,468,1.90828115733827e-05,1078874851,16089,0.948922870947127,6.06916867888448e-14
Malurus cyaneus samueli,12,21599073,370,1.7130364807786e-05,1078874851,16089,0.948922870947127,6.06916867888448e-14
Malurus cyaneus samueli,10,20322568,428,2.10603305645231e-05,1078874851,16089,0.948922870947127,6.06916867888448e-14
Malurus cyaneus samueli,11,19365417,308,1.59046407314648e-05,1078874851,16089,0.948922870947127,6.06916867888448e-14
Malurus cyaneus samueli,14,19339659,506,2.61638532509803e-05,1078874851,16089,0.948922870947127,6.06916867888448e-14
Malurus cyaneus samueli,13,19041980,399,2.0953703343875e-05,1078874851,16089,0.948922870947127,6.06916867888448e-14
Malurus cyaneus samueli,4A,18590865,306,1.64596967381561e-05,1078874851,16089,0.948922870947127,6.06916867888448e-14
Malurus cyaneus samueli,20,14958557,367,2.45344520865215e-05,1078874851,16089,0.948922870947127,6.06916867888448e-14
Malurus cyaneus samueli,15,14687692,383,2.60762548670002e-05,1078874851,16089,0.948922870947127,6.06916867888448e-14
Malurus cyaneus samueli,17,12352952,316,2.55809299671852e-05,1078874851,16089,0.948922870947127,6.06916867888448e-14
Malurus cyaneus samueli,18,12157022,317,2.60754648630232e-05,1078874851,16089,0.948922870947127,6.06916867888448e-14
Marmota marmota marmota,CZRN01000001.1,90267253,920,1.01919574311185e-05,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000002.1,69027483,710,1.02857582102479e-05,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000003.1,68631033,416,6.06139791018445e-06,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000004.1,67649338,1097,1.62159753876675e-05,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000005.1,64221397,428,6.66444549625727e-06,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000006.1,63159690,334,5.28818301673108e-06,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000007.1,60492774,476,7.86870841796741e-06,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000008.1,54407132,674,1.23880817683976e-05,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000009.1,54061371,479,8.8603006386945e-06,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000010.1,52932763,322,6.08318896937233e-06,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000011.1,52463945,296,5.64196992810968e-06,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000012.1,50657735,482,9.51483519742839e-06,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000013.1,48154242,423,8.78427283727153e-06,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000014.1,48072881,306,6.36533516682722e-06,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000015.1,47608596,252,5.29316176431668e-06,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000016.1,44863414,693,1.54468850720991e-05,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000017.1,43943611,257,5.84840421967143e-06,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000018.1,40650429,166,4.08359774013701e-06,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000019.1,38427206,278,7.23445779534427e-06,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000020.1,36831673,430,1.16747344059011e-05,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000021.1,35249227,437,1.23974349848863e-05,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000022.1,34775686,215,6.18248048363446e-06,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000023.1,34483199,194,5.62592815127158e-06,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000024.1,31855096,248,7.78525357449872e-06,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000025.1,31340621,530,1.69109603795024e-05,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000026.1,30937789,320,1.03433377220331e-05,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000028.1,30259031,157,5.18853363149666e-06,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000029.1,30242706,611,2.02032185876489e-05,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000027.1,30238695,254,8.39983339228098e-06,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000030.1,30016984,323,1.07605747466168e-05,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000031.1,28965621,309,1.06678189292058e-05,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000032.1,26233537,188,7.16639925451151e-06,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000033.1,24047555,114,4.7406066853782e-06,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000034.1,22531781,177,7.85557076025193e-06,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000035.1,21405947,326,1.52294126487373e-05,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000036.1,21130192,250,1.18314116596764e-05,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000037.1,20616129,193,9.36160226781662e-06,2510587379,24024,0.442371721891931,3.14737376499892e-06
Marmota marmota marmota,CZRN01000038.1,20608216,121,5.87144467041689e-06,2510587379,24024,0.442371721891931,3.14737376499892e-06
Mastacembelus armatus,10,29124071,892,3.06275863700511e-05,591935101,23389,0.461287818597363,0.000157772575364698
Mastacembelus armatus,5,28762963,1154,4.01210403809927e-05,591935101,23389,0.461287818597363,0.000157772575364698
Mastacembelus armatus,21,28732325,1042,3.62657738279099e-05,591935101,23389,0.461287818597363,0.000157772575364698
Mastacembelus armatus,3,28130073,797,2.8332667320131e-05,591935101,23389,0.461287818597363,0.000157772575364698
Mastacembelus armatus,4,27812077,1007,3.62072922493347e-05,591935101,23389,0.461287818597363,0.000157772575364698
Mastacembelus armatus,13,27498257,1001,3.64023072444192e-05,591935101,23389,0.461287818597363,0.000157772575364698
Mastacembelus armatus,7,26713207,1131,4.2338608015129e-05,591935101,23389,0.461287818597363,0.000157772575364698
Mastacembelus armatus,1,26083871,1106,4.24016818669284e-05,591935101,23389,0.461287818597363,0.000157772575364698
Mastacembelus armatus,16,25861585,1112,4.29981379718219e-05,591935101,23389,0.461287818597363,0.000157772575364698
Mastacembelus armatus,9,25822229,1082,4.19018822890929e-05,591935101,23389,0.461287818597363,0.000157772575364698
Mastacembelus armatus,6,25090313,1090,4.34430610730125e-05,591935101,23389,0.461287818597363,0.000157772575364698
Mastacembelus armatus,17,24949636,1125,4.50908381990022e-05,591935101,23389,0.461287818597363,0.000157772575364698
Mastacembelus armatus,14,24807201,1028,4.14395803863564e-05,591935101,23389,0.461287818597363,0.000157772575364698
Mastacembelus armatus,15,24075063,842,3.49739479394093e-05,591935101,23389,0.461287818597363,0.000157772575364698
Mastacembelus armatus,22,23286013,908,3.8993364815179e-05,591935101,23389,0.461287818597363,0.000157772575364698
Mastacembelus armatus,8,23202127,1317,5.67620373770043e-05,591935101,23389,0.461287818597363,0.000157772575364698
Mastacembelus armatus,11,22941789,984,4.2891162498269e-05,591935101,23389,0.461287818597363,0.000157772575364698
Mastacembelus armatus,24,21328623,779,3.65236893164645e-05,591935101,23389,0.461287818597363,0.000157772575364698
Mastacembelus armatus,12,21043631,874,4.15327563955099e-05,591935101,23389,0.461287818597363,0.000157772575364698
Mastacembelus armatus,20,20063462,593,2.95562151736325e-05,591935101,23389,0.461287818597363,0.000157772575364698
Mastacembelus armatus,19,19920769,884,4.43757969383612e-05,591935101,23389,0.461287818597363,0.000157772575364698
Mastacembelus armatus,18,19675934,893,4.53853931406763e-05,591935101,23389,0.461287818597363,0.000157772575364698
Mastacembelus armatus,23,16453789,581,3.53110155964684e-05,591935101,23389,0.461287818597363,0.000157772575364698
Mastacembelus armatus,2,11449207,468,4.08761934341828e-05,591935101,23389,0.461287818597363,0.000157772575364698
Maylandia zebra,LG7,64916660,2009,3.09473715992166e-05,957468680,28622,0.754226975401099,9.80615881106616e-08
Maylandia zebra,LG23,42088218,1189,2.82501863110479e-05,957468680,28622,0.754226975401099,9.80615881106616e-08
Maylandia zebra,LG6,39774503,1274,3.20305699357199e-05,957468680,28622,0.754226975401099,9.80615881106616e-08
Maylandia zebra,LG1,38676823,935,2.41746846683865e-05,957468680,28622,0.754226975401099,9.80615881106616e-08
Maylandia zebra,LG14,37870038,1111,2.93371767939604e-05,957468680,28622,0.754226975401099,9.80615881106616e-08
Maylandia zebra,LG3,37314939,1039,2.78440760683007e-05,957468680,28622,0.754226975401099,9.80615881106616e-08
Maylandia zebra,LG5,36170306,1119,3.09369790789163e-05,957468680,28622,0.754226975401099,9.80615881106616e-08
Maylandia zebra,LG17,35776103,864,2.41501988072876e-05,957468680,28622,0.754226975401099,9.80615881106616e-08
Maylandia zebra,LG16,34742138,1015,2.92152428845916e-05,957468680,28622,0.754226975401099,9.80615881106616e-08
Maylandia zebra,LG22,34725690,1140,3.28287213299433e-05,957468680,28622,0.754226975401099,9.80615881106616e-08
Maylandia zebra,LG15,34548429,994,2.87712069338956e-05,957468680,28622,0.754226975401099,9.80615881106616e-08
Maylandia zebra,LG12,34086040,1124,3.29753764297642e-05,957468680,28622,0.754226975401099,9.80615881106616e-08
Maylandia zebra,LG2,32660920,907,2.77701914091826e-05,957468680,28622,0.754226975401099,9.80615881106616e-08
Maylandia zebra,LG11,32446080,1075,3.31318914334182e-05,957468680,28622,0.754226975401099,9.80615881106616e-08
Maylandia zebra,LG10,32356376,1016,3.14003026791381e-05,957468680,28622,0.754226975401099,9.80615881106616e-08
Maylandia zebra,LG13,32072427,913,2.84668198013203e-05,957468680,28622,0.754226975401099,9.80615881106616e-08
Maylandia zebra,LG4,30518969,1276,4.18100624565659e-05,957468680,28622,0.754226975401099,9.80615881106616e-08
Maylandia zebra,LG20,29789237,1069,3.58854441286965e-05,957468680,28622,0.754226975401099,9.80615881106616e-08
Maylandia zebra,LG18,29505383,1022,3.46377472883507e-05,957468680,28622,0.754226975401099,9.80615881106616e-08
Maylandia zebra,LG19,25963618,890,3.42787357293579e-05,957468680,28622,0.754226975401099,9.80615881106616e-08
Maylandia zebra,LG8,23971387,790,3.29559570332747e-05,957468680,28622,0.754226975401099,9.80615881106616e-08
Maylandia zebra,LG9,21023328,481,2.287934621959e-05,957468680,28622,0.754226975401099,9.80615881106616e-08
Meleagris gallopavo,1,190651702,2371,1.24362907602052e-05,1115457962,17970,0.93930856323187,3.13743330371698e-13
Meleagris gallopavo,2,109662234,1342,1.22375767030243e-05,1115457962,17970,0.93930856323187,3.13743330371698e-13
Meleagris gallopavo,3,93210757,871,9.34441504428507e-06,1115457962,17970,0.93930856323187,3.13743330371698e-13
Meleagris gallopavo,4,70658698,863,1.22136414118471e-05,1115457962,17970,0.93930856323187,3.13743330371698e-13
Meleagris gallopavo,Z,68461266,758,1.10719541762491e-05,1115457962,17970,0.93930856323187,3.13743330371698e-13
Meleagris gallopavo,5,59006440,1044,1.76929840200493e-05,1115457962,17970,0.93930856323187,3.13743330371698e-13
Meleagris gallopavo,6,50680202,618,1.21941108285243e-05,1115457962,17970,0.93930856323187,3.13743330371698e-13
Meleagris gallopavo,7,36287238,595,1.63969492525168e-05,1115457962,17970,0.93930856323187,3.13743330371698e-13
Meleagris gallopavo,8,34701080,553,1.59361034296339e-05,1115457962,17970,0.93930856323187,3.13743330371698e-13
Meleagris gallopavo,10,29209805,617,2.11230441285041e-05,1115457962,17970,0.93930856323187,3.13743330371698e-13
Meleagris gallopavo,11,23716164,528,2.22632968805579e-05,1115457962,17970,0.93930856323187,3.13743330371698e-13
Meleagris gallopavo,12,19584067,450,2.29778625655233e-05,1115457962,17970,0.93930856323187,3.13743330371698e-13
Meleagris gallopavo,14,19532596,361,1.84819263143517e-05,1115457962,17970,0.93930856323187,3.13743330371698e-13
Meleagris gallopavo,13,19135657,411,2.1478227792231e-05,1115457962,17970,0.93930856323187,3.13743330371698e-13
Meleagris gallopavo,9,19076383,389,2.03917063313313e-05,1115457962,17970,0.93930856323187,3.13743330371698e-13
Meleagris gallopavo,15,17450715,367,2.10306569100464e-05,1115457962,17970,0.93930856323187,3.13743330371698e-13
Meleagris gallopavo,16,14878991,442,2.97063154349646e-05,1115457962,17970,0.93930856323187,3.13743330371698e-13
Meleagris gallopavo,22,13725709,368,2.68110011657686e-05,1115457962,17970,0.93930856323187,3.13743330371698e-13
Meleagris gallopavo,17,13065498,412,3.15334325564934e-05,1115457962,17970,0.93930856323187,3.13743330371698e-13
Meleagris gallopavo,20,10730484,347,3.2337777121703e-05,1115457962,17970,0.93930856323187,3.13743330371698e-13
Meleagris gallopavo,19,10292962,320,3.1089204448632e-05,1115457962,17970,0.93930856323187,3.13743330371698e-13
Melopsittacus undulatus,1,155071706,1432,9.23443764783242e-06,1171617451,17490,0.74469775991832,4.32787520282765e-05
Melopsittacus undulatus,2,121023092,1183,9.77499401519174e-06,1171617451,17490,0.74469775991832,4.32787520282765e-05
Melopsittacus undulatus,3,118160750,1256,1.06295872360323e-05,1171617451,17490,0.74469775991832,4.32787520282765e-05
Melopsittacus undulatus,4,112750338,1651,1.46429716246172e-05,1171617451,17490,0.74469775991832,4.32787520282765e-05
Melopsittacus undulatus,Z,104092594,1166,1.12015654062766e-05,1171617451,17490,0.74469775991832,4.32787520282765e-05
Melopsittacus undulatus,5,87083378,1076,1.23559745236341e-05,1171617451,17490,0.74469775991832,4.32787520282765e-05
Melopsittacus undulatus,6,86477950,1447,1.67325890588294e-05,1171617451,17490,0.74469775991832,4.32787520282765e-05
Melopsittacus undulatus,7,73268660,730,9.96333220779526e-06,1171617451,17490,0.74469775991832,4.32787520282765e-05
Melopsittacus undulatus,8,57497735,918,1.59658463068154e-05,1171617451,17490,0.74469775991832,4.32787520282765e-05
Melopsittacus undulatus,9,45297783,769,1.6976548278312e-05,1171617451,17490,0.74469775991832,4.32787520282765e-05
Melopsittacus undulatus,10,35277360,749,2.12317475003798e-05,1171617451,17490,0.74469775991832,4.32787520282765e-05
Melopsittacus undulatus,11,24154513,629,2.60406823354294e-05,1171617451,17490,0.74469775991832,4.32787520282765e-05
